id,age,height,weight,inseam,armLength,shoulderLength,chestCirc,waistCirc,hipCirc,kneeCirc,calfCirc,armCirc,headCirc
5-0845,63,1456,54,620,501,398,920,885,874,317,309,349,580
5-0846,64,1481,60,635,523,417,916,855,996,364,354,355,580
5-0847,51,1538,52,677,544,401,911,781,934,312,302,325,530
5-0848,30,1603,58,702,514,363,843,699,921,353,344,381,570
5-0849,21,1575,54,681,514,394,856,666,940,361,350,308,550
5-0850,67,1609,63,719,537,411,906,846,951,371,357,305,560
5-0853,63,1509,65,637,520,388,946,903,1014,369,341,322,570
5-0854,67,1585,70,705,575,398,982,992,999,362,341,286,540
5-0855,58,1655,68,735,550,406,952,847,952,364,374,296,560
5-0856,22,1670,57,800,598,377,875,725,937,348,355,310,560
5-0857,46,1549,50,689,550,381,848,691,900,338,316,315,540
5-0858,63,1542,60,688,550,393,942,870,956,348,328,346,560
5-0859,63,1542,49,650,518,398,830,749,899,327,298,255,550
5-0861,59,1555,58,710,535,382,912,877,925,331,316,332,560
5-0862,53,1462,53,635,497,383,905,884,875,314,313,328,550
5-0863,50,1442,43,627,484,337,831,760,837,303,294,265,540
5-0864,22,1622,61,745,570,411,903,710,970,377,361,255,590
5-0865,28,1571,43,708,511,337,762,628,839,310,301,270,570
5-0866,66,1551,57,715,557,351,870,806,917,356,322,330,550
5-0867,26,1632,58,737,534,374,891,727,920,349,346,307,560
5-0868,62,1479,55,651,504,406,879,774,926,332,339,368,560
5-0869,21,1598,59,733,533,388,905,702,957,374,374,342,560
5-0870,48,1664,62,754,554,394,873,765,947,369,344,327,570
5-0871,63,1513,51,653,516,406,857,732,884,320,314,354,550
5-0874,42,1541,62,676,517,401,927,844,983,355,364,368,560
5-0875,46,1580,80,740,550,420,970,1025,1097,415,382,337,560
5-0876,34,1550,52,669,500,410,860,722,887,349,339,329,560
5-0877,38,1585,55,718,532,354,858,748,892,341,330,333,560
5-0878,48,1559,60,702,542,406,902,734,955,373,354,275,570
5-0879,64,1547,55,681,505,397,874,780,921,356,342,357,570
5-0880,57,1550,66,687,520,426,985,934,932,350,355,266,570
5-0881,24,1608,45,731,549,382,811,615,856,317,298,288,570
5-0882,23,1656,50,757,547,380,820,619,904,337,322,375,560
5-0883,49,1573,51,701,508,373,858,678,891,329,316,249,560
5-0885,51,1455,56,622,472,395,946,832,915,333,332,302,570
5-0904,28,1653,51,735,544,397,784,651,898,356,350,281,570
5-0905,27,1540,44,694,515,382,757,621,858,329,327,275,550
5-0906,59,1690,64,734,580,401,891,705,992,350,339,356,560
5-0907,28,1596,56,711,525,399,860,753,892,338,327,276,580
5-0908,23,1628,68,741,571,409,954,811,1016,385,401,292,570
5-0909,23,1515,53,670,514,371,878,710,940,348,336,302,530
5-0910,44,1585,57,661,506,374,852,721,932,339,323,326,580
5-0911,28,1524,65,679,519,392,933,881,985,370,348,295,550
5-0928,45,1611,71,734,564,458,978,913,991,374,382,312,590
5-0929,21,1666,50,803,585,380,843,649,901,344,308,327,560
5-0930,22,1591,50,701,516,389,825,681,899,320,304,349,550
5-0931,39,1488,42,680,511,363,785,681,836,316,322,296,530
5-0932,40,1515,52,674,515,372,872,726,931,340,324,279,570
5-0933,36,1569,60,685,526,393,886,795,996,364,332,306,550
5-0934,31,1690,60,760,560,402,882,708,931,358,356,344,570
5-0935,38,1594,53,704,530,390,848,686,906,349,333,314,530
5-0936,59,1477,58,656,533,371,956,898,915,346,340,296,540
5-0937,68,1529,65,689,523,417,960,974,996,328,328,378,560
5-0938,65,1564,76,704,567,456,993,1033,997,393,383,285,560
5-0939,36,1567,59,673,527,384,902,762,969,353,362,313,560
5-0940,39,1539,56,685,509,383,891,779,922,334,339,378,560
5-0941,33,1592,60,686,528,378,887,771,970,371,355,281,550
5-0942,20,1639,54,750,535,377,793,631,942,357,357,345,550
5-0943,55,1522,64,671,525,381,965,902,996,363,339,313,550
5-0944,65,1546,56,677,530,403,896,893,901,332,315,327,560
5-0945,52,1608,63,717,553,407,969,814,975,326,343,299,560
5-0946,25,1629,54,741,550,385,872,679,922,348,330,339,550
5-0947,54,1563,50,721,554,382,837,761,894,328,300,321,540
5-0948,22,1631,51,735,539,425,844,637,908,341,317,302,550
5-0955,22,1519,50,678,497,382,825,632,930,342,333,236,550
5-0956,27,1516,63,648,485,375,903,803,1013,368,372,318,570
5-0957,25,1579,47,725,510,369,827,666,880,324,317,360,560
5-0958,23,1583,51,691,514,384,850,654,913,346,339,323,550
5-0959,20,1528,46,685,520,378,814,633,877,340,324,283,550
5-0960,35,1510,48,683,507,359,870,715,874,315,319,284,520
5-0963,43,1520,63,684,527,398,927,913,980,367,356,314,560
5-0964,37,1609,67,724,540,428,1032,852,974,350,348,341,560
5-0965,38,1549,49,682,503,399,840,676,862,328,335,338,560
5-0966,28,1579,60,691,515,384,906,817,940,354,370,319,540
5-0967,54,1589,80,713,537,395,1060,975,1000,380,389,292,580
5-0968,68,1535,68,657,528,422,974,942,932,364,327,328,570
5-0969,62,1447,52,661,500,359,866,826,929,356,332,315,540
5-0970,60,1557,55,677,516,375,883,801,894,330,298,267,560
5-0971,26,1581,53,704,527,391,847,662,925,340,322,283,590
5-0972,64,1495,53,651,516,388,932,811,880,310,305,303,570
5-0973,25,1575,52,721,533,372,820,663,952,354,336,302,540
5-0974,53,1602,68,720,554,421,921,820,1053,381,363,327,570
5-0975,59,1560,47,705,532,395,858,706,876,317,298,344,540
5-0976,43,1465,49,624,485,381,875,753,866,327,323,310,550
5-0977,40,1555,54,678,512,358,851,692,921,350,348,341,560
5-1005,22,1649,59,741,561,405,862,688,1020,363,344,281,570
5-1006,30,1509,51,660,500,368,850,720,902,320,317,383,560
5-1007,30,1560,55,694,523,389,899,712,940,322,329,274,570
5-1008,64,1553,58,675,515,431,890,810,939,346,319,357,550
5-1009,62,1430,48,655,517,393,873,842,890,349,314,272,530
5-1010,38,1461,43,657,496,365,801,671,867,308,301,245,530
5-1011,69,1526,60,656,513,406,895,895,928,348,328,293,560
5-1012,65,1557,63,660,543,420,951,929,954,344,335,279,560
5-1013,66,1480,62,618,525,418,944,915,947,355,362,335,550
5-1014,23,1505,42,671,494,374,764,604,826,327,310,349,530
5-1017,46,1698,59,782,588,411,864,736,953,346,320,302,560
5-1018,41,1547,55,673,520,386,875,784,923,344,339,333,540
5-1019,21,1610,47,748,535,391,764,613,864,334,336,381,550
5-1020,21,1607,53,735,524,389,837,692,926,338,328,282,570
5-1022,26,1513,45,672,513,372,826,650,873,315,300,306,560
5-1023,67,1488,56,656,520,411,891,842,951,347,333,403,550
5-1024,28,1515,47,689,500,375,752,643,882,323,335,307,570
5-1025,31,1506,44,670,500,356,801,652,864,324,305,355,540
5-1026,28,1513,51,674,500,373,901,753,875,316,320,280,550
5-1027,29,1645,56,748,560,407,847,765,913,335,334,346,560
5-1028,33,1661,53,744,548,407,849,711,906,316,310,342,550
5-1029,36,1487,52,638,489,381,878,769,898,332,331,319,570
5-1030,33,1604,72,734,561,397,950,857,976,396,370,310,570
5-1031,66,1536,65,648,534,411,950,918,964,352,343,378,570
5-1032,67,1530,61,685,515,413,936,884,960,355,322,331,530
5-1033,68,1556,76,681,543,441,1020,1059,1020,372,377,272,570
5-1034,62,1476,47,661,519,363,845,770,857,316,297,246,560
5-1035,30,1530,48,684,515,359,824,693,891,325,309,292,550
5-1036,22,1649,51,742,545,395,805,645,923,339,327,308,580
5-1037,67,1589,61,690,544,370,940,906,930,337,317,338,570
5-1038,67,1473,57,634,493,388,898,880,900,351,322,273,550
5-1039,24,1625,53,777,565,400,827,684,906,359,354,335,570
5-1040,67,1508,64,634,509,386,962,933,926,355,325,386,570
5-1041,57,1538,56,672,542,412,894,819,954,350,327,278,560
5-1042,68,1565,51,713,557,353,842,813,911,327,303,279,530
5-1043,22,1637,50,747,541,380,804,632,949,340,327,307,560
5-1044,22,1675,58,769,570,383,848,668,940,357,343,316,550
5-1045,68,1477,52,661,518,376,847,860,910,330,306,345,560
5-1046,50,1611,56,721,533,361,848,710,916,344,337,341,570
5-1047,45,1681,66,762,577,448,933,784,994,351,350,302,560
5-1048,48,1523,58,685,526,403,917,779,933,341,337,289,570
5-1049,28,1621,48,752,535,387,761,640,872,333,316,369,550
5-1050,38,1544,56,701,518,414,872,773,945,347,339,297,560
5-1051,62,1508,61,675,514,411,915,891,963,351,341,261,550
5-1052,32,1646,74,743,545,428,980,919,1014,390,398,330,580
5-1053,35,1537,58,677,490,388,887,768,950,349,339,294,560
5-1054,40,1542,56,666,500,392,837,758,933,335,328,334,570
5-1055,27,1598,42,748,525,367,760,627,850,314,308,302,540
5-1056,24,1584,54,687,515,398,860,701,960,350,354,407,560
5-1057,35,1582,60,687,513,398,876,720,990,355,364,396,560
5-1058,48,1525,53,668,507,335,831,690,919,336,325,284,570
5-1059,45,1607,58,729,555,407,906,725,944,365,355,280,570
5-1060,49,1592,69,717,540,397,970,930,1035,370,348,272,560
5-1061,44,1600,57,712,530,399,890,763,935,360,348,315,560
5-1062,49,1507,51,651,483,355,850,705,924,321,305,302,550
5-1063,49,1503,61,688,504,402,946,855,962,334,358,299,550
5-1064,65,1541,65,694,529,401,1007,938,972,338,324,301,540
5-1065,23,1680,64,770,559,429,947,814,964,365,360,362,570
5-1066,62,1531,60,677,516,400,952,900,927,343,316,325,540
5-1067,61,1495,63,679,514,397,975,955,959,360,323,359,560
5-1076,66,1555,54,658,535,413,867,826,936,343,316,255,570
5-1077,62,1498,58,637,521,420,898,942,980,345,335,323,550
5-1078,60,1542,57,682,534,392,884,869,925,334,323,297,550
5-1079,38,1535,56,691,517,393,868,742,950,359,354,272,570
5-1080,60,1547,63,653,530,407,938,811,990,348,331,305,560
5-1081,57,1498,53,654,501,391,885,749,885,337,316,334,580
5-1082,20,1638,60,755,555,419,888,755,975,356,343,317,570
5-1083,46,1559,49,707,521,391,812,709,909,326,316,322,550
5-1089,23,1636,53,773,550,387,835,684,961,348,321,301,560
5-1108,64,1508,64,653,513,385,941,938,976,385,363,313,550
5-1109,66,1473,61,647,515,395,939,925,955,370,367,321,570
5-1110,46,1578,62,686,522,431,961,766,962,355,341,302,570
5-1111,22,1551,55,692,512,390,878,706,940,355,366,309,550
5-1112,22,1589,53,732,547,386,830,684,938,355,335,311,540
5-1113,22,1538,57,682,504,376,877,705,998,381,360,338,550
5-1114,21,1549,50,688,493,388,822,647,905,359,342,337,560
5-1115,47,1599,62,691,516,393,930,797,1000,362,350,314,570
5-1119,42,1566,59,679,511,406,901,770,965,360,358,357,570
5-1120,27,1524,47,700,512,372,801,675,876,324,327,338,520
5-1121,27,1555,54,702,529,405,889,707,917,354,332,368,550
5-1122,44,1524,46,646,483,403,816,612,857,321,321,304,550
5-1123,25,1481,48,677,505,376,837,664,909,340,338,317,540
5-1124,21,1614,60,737,565,397,872,732,970,369,360,328,560
5-1128,39,1553,51,704,522,394,867,759,899,337,319,379,550
5-1129,50,1605,63,701,555,433,906,793,966,360,375,329,560
5-1130,25,1633,58,763,553,397,864,778,951,354,347,247,570
5-1131,25,1623,55,739,549,383,861,697,945,372,368,252,550
5-1132,24,1533,51,701,540,377,827,669,893,356,347,265,550
5-1133,20,1606,48,744,535,390,816,659,869,329,329,291,570
5-1134,45,1532,54,683,515,395,870,755,895,349,324,419,570
5-1135,23,1555,52,706,512,383,848,710,944,338,317,314,560
5-1136,55,1522,54,669,505,372,875,822,905,342,343,392,550
5-1137,40,1473,45,648,485,365,778,674,868,325,323,324,550
5-1138,21,1588,51,731,535,382,818,675,913,362,342,321,540
5-1139,21,1537,44,692,501,374,780,656,855,337,312,401,540
5-1140,48,1535,72,645,525,449,985,966,1020,370,372,355,560
5-1141,48,1518,55,685,525,404,924,832,935,329,332,370,550
5-1142,48,1506,58,648,512,384,914,811,966,377,355,400,560
5-1143,21,1504,44,687,500,359,809,592,880,322,317,354,550
5-1144,47,1458,56,630,505,395,991,864,933,334,306,364,550
5-1145,20,1651,57,755,537,393,841,637,957,372,345,304,560
5-1160,23,1528,55,687,526,354,875,731,954,362,357,274,560
5-1161,56,1508,57,678,520,362,921,804,945,362,347,320,570
5-1162,44,1521,68,658,506,404,916,946,1009,374,390,257,530
5-1163,39,1551,49,698,514,363,836,693,892,334,311,283,560
5-1164,39,1576,51,710,526,397,840,672,910,343,335,334,540
5-1166,21,1749,59,810,586,420,902,654,902,365,354,285,590
5-1167,48,1667,80,748,570,472,1045,980,1055,370,379,271,590
5-1182,20,1659,51,768,558,411,809,616,918,351,345,391,540
5-1183,21,1664,53,776,543,394,800,615,936,354,359,278,560
5-1185,42,1604,62,720,542,451,920,760,977,383,363,278,560
5-1186,26,1527,44,708,500,398,790,629,856,328,306,281,580
5-1187,25,1584,68,723,540,439,969,886,1007,395,381,316,570
5-1204,46,1591,54,697,525,387,895,714,928,342,322,298,550
5-1205,45,1687,63,770,582,414,934,794,969,354,343,389,550
5-1206,36,1611,52,752,535,377,823,733,900,336,347,303,580
5-1208,39,1624,72,723,543,400,961,869,1049,397,379,356,580
5-1209,39,1577,67,685,512,388,939,848,998,375,378,259,570
5-1210,37,1564,61,675,515,410,945,813,929,348,365,279,570
5-1211,36,1569,59,679,521,399,908,732,932,366,359,316,560
5-1212,65,1513,53,673,522,400,875,830,860,322,304,308,570
5-1213,61,1503,54,639,499,411,861,773,903,349,349,317,560
5-1214,20,1656,55,753,530,383,802,650,929,363,346,372,570
5-1215,47,1485,53,655,515,367,894,735,889,353,332,348,570
5-1216,20,1564,54,704,512,388,831,676,930,366,349,288,560
5-1219,23,1489,46,689,505,369,790,614,857,334,331,392,560
5-1220,20,1532,46,663,509,379,822,636,890,328,323,343,540
5-1221,35,1562,70,682,527,404,1010,864,1029,372,375,334,550
5-1222,41,1569,66,704,524,396,936,832,990,382,355,293,590
5-1223,49,1533,48,659,485,377,825,711,886,312,312,320,550
5-1228,49,1481,50,643,500,394,883,793,880,323,300,320,550
5-1230,20,1539,45,683,499,408,790,624,884,335,324,337,570
5-1231,21,1571,51,724,538,363,815,665,900,345,344,341,570
5-1232,20,1604,56,734,540,398,828,650,938,353,371,326,580
5-1233,21,1613,63,725,551,379,916,712,919,365,392,353,580
5-1236,23,1660,49,766,563,397,806,647,904,348,328,390,580
5-1237,21,1619,56,709,517,391,883,696,941,362,341,346,570
5-1238,22,1590,49,720,525,387,798,637,884,328,340,356,550
5-1241,24,1534,50,676,520,387,820,655,914,346,332,300,570
5-1242,22,1646,54,747,522,384,780,671,930,364,358,323,580
5-1243,23,1523,45,697,522,352,790,643,880,334,314,335,550
5-1267,27,1603,51,726,514,358,822,642,885,345,354,305,570
5-1268,29,1550,63,696,515,378,908,876,972,368,379,306,550
5-1269,22,1614,48,756,537,353,781,616,911,345,326,356,530
5-1270,21,1590,45,716,527,373,820,594,804,334,315,330,540
5-1272,24,1557,55,710,523,411,871,668,926,348,354,363,580
5-1273,20,1574,51,708,520,376,828,682,934,355,325,392,570
5-1274,22,1566,59,704,547,405,928,800,945,354,340,293,570
5-1275,26,1463,63,638,495,391,976,896,970,370,376,381,570
5-1276,20,1562,42,692,520,365,810,626,864,325,338,322,560
5-1277,20,1586,53,694,520,382,851,684,906,350,333,342,570
5-1278,22,1519,50,685,505,409,838,685,922,346,340,296,560
5-1279,21,1659,58,764,556,414,879,735,956,348,325,317,560
5-1282,29,1609,48,699,521,389,794,619,863,326,317,310,560
5-1283,21,1628,53,713,535,398,825,644,920,352,341,361,560
5-1284,26,1596,54,737,555,373,821,676,909,336,339,370,570
5-1285,22,1550,67,679,513,388,910,731,966,391,383,326,560
5-1286,39,1556,54,666,492,404,875,695,929,347,333,274,560
5-1287,40,1520,51,657,497,395,880,765,904,319,294,342,520
5-1288,21,1546,48,662,509,397,828,640,899,349,329,283,580
5-1294,27,1676,56,752,555,423,820,655,924,357,354,323,590
5-1295,23,1584,51,741,545,376,852,689,905,343,321,270,550
5-1296,25,1597,44,746,541,411,837,595,852,325,294,254,540
5-1297,24,1526,56,692,513,409,866,746,931,364,352,298,550
5-1299,20,1624,53,767,552,392,830,672,915,337,344,349,560
5-1310,21,1570,51,689,503,366,805,651,943,359,328,332,550
5-1311,46,1499,60,649,512,396,905,806,967,363,351,364,570
5-1312,21,1623,50,713,517,395,792,611,899,334,333,248,560
5-1313,45,1678,63,762,554,403,886,714,950,352,358,315,590
5-1324,23,1625,51,739,543,410,810,649,906,356,336,289,560
5-1325,34,1649,70,738,560,385,979,831,964,376,366,310,560
5-1326,37,1535,52,690,517,412,880,758,900,343,332,250,530
5-1327,32,1539,64,673,498,376,938,809,972,372,376,410,560
5-1328,44,1555,59,703,535,417,909,756,951,377,357,398,570
5-1329,22,1524,54,684,500,369,864,702,949,350,339,388,540
5-1332,26,1638,52,738,536,395,832,691,898,347,331,259,560
5-1333,23,1575,49,719,520,373,820,688,896,332,337,393,540
5-1334,23,1661,56,770,574,383,841,704,950,352,339,316,550
5-1337,20,1606,54,718,544,391,832,653,953,365,348,305,550
5-1338,20,1637,57,709,534,415,867,665,961,357,356,294,570
5-1339,21,1581,57,715,525,413,876,700,951,348,369,314,590
5-1347,25,1580,48,714,550,375,806,651,880,317,306,327,560
5-1348,20,1530,42,699,512,353,768,627,841,315,302,374,550
5-1349,22,1623,53,748,547,401,812,640,920,349,339,333,580
5-1350,22,1646,51,742,535,385,799,630,923,355,337,316,550
5-1351,20,1663,64,750,552,405,906,756,983,374,350,325,590
5-1352,22,1637,51,753,528,393,832,652,888,334,318,283,560
5-1353,21,1636,55,740,550,394,870,647,919,366,346,305,560
5-1363,31,1476,58,644,497,402,893,872,965,361,325,272,550
5-1364,20,1701,77,753,560,435,945,845,1060,410,397,386,580
5-1365,26,1610,63,744,555,389,964,827,959,351,378,341,560
5-1366,38,1631,59,729,533,402,918,725,960,361,333,339,560
5-1367,40,1614,59,720,559,407,900,741,926,340,354,308,550
5-1368,39,1615,55,702,541,397,864,713,981,341,319,323,540
5-1370,26,1640,46,725,530,380,815,636,861,320,307,317,530
5-1371,22,1553,46,723,530,353,810,655,875,335,328,337,560
5-1372,31,1604,58,745,560,404,923,758,908,355,335,360,530
5-1373,35,1615,65,718,545,420,965,877,974,359,352,328,560
5-1374,42,1560,52,712,526,408,876,707,886,343,332,277,580
5-1377,30,1691,57,773,578,381,855,630,916,359,333,360,550
5-1390,25,1633,59,749,530,419,856,701,964,375,372,345,570
5-1393,35,1566,54,704,541,370,864,724,928,349,344,300,550
5-1394,34,1662,62,725,545,439,954,731,1006,354,347,279,560
5-1402,22,1664,52,760,553,377,811,640,900,354,340,331,550
5-1403,24,1557,50,694,530,372,860,676,910,320,323,340,550
5-1406,35,1613,54,709,528,403,857,682,926,334,325,323,550
5-1407,24,1638,52,745,540,375,823,675,910,345,315,398,550
5-1419,38,1614,57,735,554,374,855,765,960,352,320,303,550
5-1420,35,1628,63,763,565,377,883,795,963,368,347,303,560
5-1421,37,1545,57,708,553,420,949,823,935,333,318,336,560
5-1422,38,1574,55,704,515,390,875,747,920,346,345,333,570
5-1462,37,1626,61,710,522,391,855,768,983,360,353,305,550
5-1465,31,1537,50,665,510,381,827,717,900,330,322,337,560
5-1466,29,1610,54,710,535,386,861,669,895,340,334,375,560
5-1467,25,1574,63,687,525,370,909,749,986,369,360,328,600
5-1468,29,1539,55,699,523,375,852,702,960,358,355,341,550
5-1488,43,1667,69,741,543,441,955,886,970,369,374,381,560
5-1489,23,1540,53,668,510,375,850,700,923,350,345,274,570
5-1623,23,1613,56,722,540,374,834,678,927,362,339,290,540
5-1624,28,1522,45,655,507,381,796,627,865,315,329,313,570
5-1625,22,1553,50,658,495,364,842,644,894,348,329,354,550
5-1627,30,1666,64,729,535,369,880,736,985,374,387,386,570
5-1628,26,1676,53,774,568,422,831,687,877,347,347,327,570
5-1635,37,1552,61,649,495,375,931,824,1002,351,339,330,560
5-1637,23,1649,56,744,552,409,845,655,905,361,363,276,560
5-1638,22,1538,55,683,516,386,889,739,942,355,330,325,560
5-1659,21,1642,53,743,538,372,815,663,926,352,331,331,560
5-1664,22,1602,48,724,535,393,791,600,865,340,328,299,560
5-1666,25,1599,50,714,516,399,825,643,904,351,326,294,540
5-1667,25,1606,54,703,545,415,845,677,915,365,353,307,570
5-1682,37,1503,51,649,490,359,875,715,908,331,322,311,530
5-1683,23,1576,49,742,527,392,814,624,931,330,314,259,550
5-1684,25,1581,54,735,528,373,856,731,948,351,330,327,570
5-1702,28,1604,56,688,520,408,875,678,899,372,369,255,560
5-1705,21,1654,59,757,555,398,845,703,952,372,382,292,560
5-1716,21,1579,53,706,523,379,845,692,915,336,345,242,590
5-1717,39,1559,63,701,542,385,926,833,972,350,374,260,580
5-1726,33,1566,53,704,526,380,833,731,950,354,333,359,540
5-1727,36,1519,48,668,505,401,838,654,913,323,324,302,550
5-1745,38,1551,51,701,524,395,853,717,905,328,332,349,550
5-1758,39,1613,58,725,536,401,874,728,927,352,357,404,540
5-1769,30,1517,44,655,502,383,796,630,857,322,318,391,540
5-1779,25,1555,54,685,527,400,859,684,956,338,323,302,540
5-1782,34,1539,48,663,505,397,864,731,892,297,295,335,560
5-1783,31,1687,62,767,582,411,899,702,941,356,344,349,580
5-1784,27,1620,52,740,541,401,835,691,907,345,345,376,560
5-1785,31,1635,59,744,560,417,850,774,960,387,370,300,560
5-1786,29,1684,54,786,560,410,810,635,910,367,353,296,560
5-1803,35,1498,49,647,503,366,835,653,893,352,338,427,560
5-1850,32,1499,53,644,504,392,880,732,915,331,344,338,550
5-1860,39,1559,53,684,518,383,860,704,946,353,329,321,560
5-1877,33,1497,50,653,515,396,869,716,890,322,334,284,530
5-1893,37,1660,58,744,557,418,885,736,964,355,346,282,530
5-1894,40,1679,61,764,568,417,892,746,939,353,335,298,540
5-1897,27,1638,58,740,564,388,919,696,936,358,368,285,540
5-1898,26,1573,50,708,530,195,846,647,944,341,320,305,560
5-1914,35,1540,47,698,512,380,810,675,889,337,332,283,550
5-1915,38,1515,57,663,495,377,886,832,933,337,338,283,540
5-1916,23,1608,62,729,540,401,930,735,946,356,369,283,540
5-1917,22,1649,64,749,544,385,910,732,984,368,373,320,550
5-1918,20,1616,50,734,548,364,797,642,910,337,335,294,540
5-1923,31,1562,58,684,506,400,890,809,941,349,339,314,550
5-1928,29,1690,53,779,584,376,822,682,920,335,324,266,540
5-1929,27,1594,50,707,536,361,835,669,876,329,327,266,560
5-1930,24,1610,54,719,534,389,845,649,900,350,352,277,550
5-1934,38,1603,56,696,525,382,863,680,941,345,349,306,560
5-1935,39,1554,52,684,531,379,897,737,874,321,322,303,560
5-1941,25,1513,50,677,500,371,849,721,880,339,327,354,530
5-1942,26,1650,48,755,535,394,843,640,885,342,307,315,560
5-1944,37,1506,69,638,495,374,1007,963,1006,353,369,254,560
5-1947,39,1641,67,756,545,398,983,840,960,368,354,290,580
5-1953,37,1596,50,744,520,371,828,713,891,348,322,271,540
5-1956,39,1540,71,685,509,401,980,946,1012,376,381,341,550
5-1977,37,1563,58,651,495,373,902,745,954,351,359,277,530
5-1978,35,1551,53,674,524,398,896,749,931,331,304,284,540
5-1979,34,1604,58,728,545,380,895,751,940,347,333,329,570
5-1981,38,1571,58,692,536,421,911,782,927,339,324,277,550
5-1985,37,1580,55,712,543,377,897,791,905,340,338,304,560
5-1989,65,1560,72,690,560,414,1009,981,1009,377,361,403,560
5-1990,63,1523,58,663,535,397,927,883,917,335,333,440,580
5-1991,62,1480,54,648,502,388,895,862,878,314,299,332,550
5-2003,30,1588,59,693,530,397,927,763,945,356,339,348,560
5-2004,28,1513,43,688,505,348,785,642,889,309,300,294,550
5-2005,30,1511,53,639,514,387,862,755,904,357,345,279,580
5-2006,35,1530,47,701,520,374,832,670,901,327,311,333,550
5-2010,37,1574,51,685,512,378,861,677,897,339,321,337,550
5-2011,36,1623,54,743,539,383,824,674,932,345,334,311,570
5-2015,30,1505,40,644,497,372,780,609,860,303,298,412,530
5-2016,34,1593,75,721,539,416,1012,887,1022,373,413,285,570
5-2017,27,1579,58,698,514,422,908,760,977,337,332,336,560
5-2018,33,1653,58,737,540,392,880,736,925,343,354,373,560
5-2019,25,1581,43,736,535,380,815,619,816,315,303,370,520
5-2023,34,1574,50,707,526,402,830,660,897,330,315,327,550
5-2024,20,1639,54,745,552,402,858,664,962,351,334,361,570
5-2032,30,1542,49,685,505,382,828,675,896,346,320,334,550
5-2036,35,1594,59,723,552,389,892,773,940,368,363,279,570
5-2037,34,1590,64,712,547,420,939,822,975,356,365,345,560
5-2041,34,1543,65,685,536,362,970,911,968,329,353,312,570
5-2058,37,1607,61,687,538,388,910,760,966,351,343,316,550
5-2061,36,1580,77,676,540,442,1024,912,1048,384,386,287,600
5-2064,31,1668,58,747,550,390,885,710,967,350,340,261,570
5-2065,32,1529,59,679,500,392,955,855,925,339,345,274,560
5-2066,31,1595,60,691,539,385,885,754,957,358,368,287,560
5-2067,38,1551,56,677,517,375,852,775,957,345,309,300,550
5-2068,30,1508,51,651,505,378,853,747,915,345,329,313,550
5-2072,36,1555,59,652,412,394,886,739,977,350,338,295,540
5-2073,35,1612,62,731,543,397,908,836,943,363,351,306,570
5-2074,33,1549,63,693,511,383,923,856,991,365,379,306,570
5-2091,37,1565,47,685,520,383,804,659,918,333,328,315,530
5-2092,39,1600,52,712,534,402,852,736,891,329,293,314,550
5-2094,43,1531,55,675,492,384,886,736,930,344,358,261,550
5-2095,33,1539,57,668,515,373,879,815,961,339,324,284,550
5-2100,35,1569,63,687,533,403,912,837,954,364,356,265,550
5-2101,27,1561,54,691,521,382,890,770,900,339,332,321,570
5-2103,38,1562,54,702,528,381,856,719,922,339,353,279,570
5-2107,36,1545,43,699,506,371,789,663,815,311,311,309,530
5-2108,33,1578,44,695,527,381,815,627,849,316,300,282,520
5-2117,36,1577,56,683,515,405,881,722,914,332,349,293,550
5-2118,35,1533,70,683,524,376,996,902,1020,377,376,332,550
5-2120,34,1575,59,701,515,423,907,761,937,332,343,335,560
5-2122,34,1594,62,677,525,402,920,773,970,367,339,315,550
5-2128,33,1664,75,746,540,442,1014,963,1024,366,366,353,530
5-2129,37,1600,61,716,523,395,932,810,969,356,347,368,540
5-2152,30,1532,49,667,496,371,880,733,858,319,307,370,560
5-2155,37,1629,70,704,555,393,988,912,965,373,348,289,580
5-2159,38,1568,57,693,527,396,882,720,970,344,343,334,540
5-2162,26,1576,55,703,520,372,838,713,940,345,331,294,550
5-2163,26,1601,62,660,505,405,898,718,985,376,354,316,580
5-2164,35,1562,48,702,520,390,833,643,900,342,339,378,540
5-2166,31,1542,58,663,524,382,907,813,950,346,336,308,560
5-2169,27,1601,62,718,550,402,907,785,1002,366,385,304,570
5-2170,27,1545,50,694,530,386,836,657,910,337,332,344,550
5-2181,33,1645,66,752,538,405,894,745,1035,371,377,302,550
5-2182,30,1625,68,727,550,397,972,875,979,352,359,304,570
5-2183,30,1567,72,673,525,407,989,973,1027,365,353,292,580
5-2184,28,1540,56,658,530,398,883,727,955,363,358,304,580
5-2185,28,1540,47,695,515,377,839,671,864,330,320,338,530
5-2186,29,1561,42,694,524,340,779,623,812,308,308,332,540
5-2187,30,1565,50,706,517,382,863,685,900,336,314,316,540
5-2188,31,1658,64,771,550,400,943,822,987,371,354,320,540
5-2189,32,1588,60,696,526,407,929,748,963,347,354,356,570
5-2190,28,1406,51,578,424,387,916,739,918,348,332,263,590
5-2191,34,1532,57,670,525,399,923,808,928,339,329,279,550
5-2194,26,1538,55,684,528,364,885,719,923,351,362,342,570
5-2195,35,1645,57,727,555,421,886,704,922,358,350,317,560
5-2196,27,1593,49,715,521,382,812,652,865,335,306,306,570
5-2203,35,1578,51,704,534,371,815,683,902,337,314,375,550
5-2204,34,1615,52,714,530,386,843,632,940,349,359,339,540
5-2208,36,1589,48,745,544,371,804,674,870,335,309,326,570
