id,age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue,type
3408e_3dm,40,158,58,84,77,17,35,53,59,38,95,37,69,26,55,28,256,40qf
3409e_3dm,40,154,64,94,89,17,36,56,65,38,101,35,69,25,54,26,282,40qf
3410e_3dm,40,161,72,98,93,19,37,58,67,37,105,34,72,27,55,26,297,40qf
3411e_3dm,40,163,55,82,76,16,32,55,57,38,95,37,74,27,55,26,250,40qf
3412e_3dm,40,162,65,97,92,17,35,57,63,37,100,36,75,27,55,23,290,40qf
3413e_3dm,40,157,53,82,78,16,34,53,55,36,89,38,68,0,54,28,251,40qf
3414e_3dm,40,164,50,71,63,17,31,55,58,35,87,41,72,32,54,29,225,40qf
3415e_3dm,40,152,59,89,86,18,35,54,59,39,94,40,67,27,54,25,274,40qf
3416e_3dm,30,155,50,78,72,16,32,52,56,37,91,41,66,29,53,27,241,30avgf
3417e_3dm,30,160,60,84,76,17,36,55,60,37,98,37,70,25,55,27,257,30avgf
3418e_3dm,30,155,45,71,65,16,33,54,49,35,84,37,67,27,53,26,218,30avgf
3419e_3dm,30,162,52,79,74,17,33,57,54,39,91,38,77,25,54,25,243,30avgf
3420e_3dm,30,158,57,86,78,17,33,53,56,37,90,38,70,27,54,28,259,30avgf
3421e_3dm,30,170,59,81,72,18,31,58,57,38,94,38,77,27,55,27,250,30avgf
3422e_3dm,30,158,53,81,78,17,31,55,54,38,91,38,73,28,54,24,250,30avgf
3424e_3dm,20,166,75,95,89,18,36,58,66,41,106,36,74,29,55,28,295,20btf
3426e_3dm,30,164,59,84,79,17,35,56,55,36,93,34,72,25,56,29,256,30tf
3427e_3dm,30,151,48,78,73,17,33,52,53,35,87,38,70,28,56,24,237,30avgf
3428e_3dm,30,164,56,85,74,17,31,54,55,36,93,37,72,26,54,27,252,30avgf
3429e_3dm,30,162,54,72,66,17,32,53,58,36,93,30,69,24,56,29,222,30avgf
3430e_3dm,30,168,64,85,76,17,34,58,57,38,97,26,78,21,55,27,251,30avgf
3431e_3dm,20,161,62,92,84,17,34,57,61,40,100,42,75,32,53,26,280,20btf
3432e_3dm,30,154,44,74,69,16,31,51,49,39,83,44,69,31,54,26,231,30avgf
3433e_3dm,50,148,55,90,83,17,34,50,54,35,90,44,64,28,54,26,272,50avgf
3434e_3dm,30,160,52,76,69,16,34,55,54,38,89,43,72,30,55,25,240,30avgf
3435e_3dm,50,151,58,88,86,18,35,50,60,38,93,38,68,29,53,24,270,50avgf
3436e_3dm,50,160,68,108,95,19,36,55,60,40,96,43,70,29,55,26,314,50tf
3437e_3dm,50,155,63,98,90,20,37,55,58,37,97,41,72,30,54,24,292,50tf
3440e_3dm,30,158,57,81,73,17,36,54,59,38,98,45,69,31,55,28,256,30avgf
3441e_3dm,30,159,58,82,76,18,33,54,55,41,93,28,72,22,55,27,244,30avgf
3442e_3dm,30,160,57,82,74,17,34,52,59,39,94,36,71,24,55,26,249,30avgf
3443e_3dm,30,161,57,86,79,18,35,56,58,40,93,43,73,32,52,27,265,30avgf
3444e_3dm,30,152,50,76,70,17,33,52,56,38,91,40,67,31,55,26,236,30avgf
3445e_3dm,30,157,51,75,68,17,33,53,55,38,91,38,71,26,55,25,232,30avgf
3446e_3dm,30,160,49,79,70,16,31,55,53,37,90,37,73,24,56,27,235,30tf
3447e_3dm,30,163,54,75,69,17,32,56,57,37,93,44,74,28,55,27,242,30avgf
3448e_3dm,30,154,54,85,78,16,33,50,55,36,92,37,67,28,55,27,254,30avgf
3449e_3dm,30,161,55,80,71,17,33,55,56,40,92,40,71,28,56,0,246,30sqllf
3451e_3dm,50,161,61,86,80,19,36,54,60,38,93,39,72,27,53,27,266,50tf
3452e_3dm,30,164,70,92,86,18,38,55,62,41,100,38,73,28,56,29,286,30tf
3453e_3dm,40,155,50,80,74,17,33,53,53,37,89,38,70,28,53,25,242,40qf
3454e_3dm,30,157,59,83,77,18,33,54,61,38,95,43,70,33,55,27,262,30avgf
3455e_3dm,30,154,55,83,76,17,32,53,60,39,92,44,69,31,53,25,258,30avgf
3456e_3dm,30,160,56,81,73,16,32,53,57,37,96,46,70,32,55,27,256,30avgf
3457e_3dm,30,156,56,86,77,17,32,53,57,38,94,40,71,31,54,27,259,30avgf
3458e_3dm,30,162,59,86,79,16,32,55,58,38,97,39,70,27,55,28,263,30avgf
3459e_3dm,30,151,53,79,76,17,34,51,57,38,89,34,69,28,55,23,242,30avgf
3460e_3dm,30,162,52,76,68,17,32,54,52,37,89,40,68,27,55,29,236,30avgf
3471e_3dm,60,157,55,87,77,17,34,56,56,40,91,41,69,28,54,29,260,60qf
3478e_3dm,30,155,50,82,78,17,33,52,55,38,90,38,71,28,53,24,248,30avgf
3481e_3dm,40,151,56,90,83,18,36,53,60,36,90,43,67,28,52,26,272,40qf
3482e_3dm,50,152,55,98,87,17,35,54,57,39,92,38,70,26,54,24,278,50tf
3483e_3dm,40,164,86,103,102,20,40,58,71,41,110,35,72,26,54,28,326,40qf
3484e_3dm,50,158,57,86,82,18,33,52,59,39,92,37,69,27,53,28,262,50tf
3485e_3dm,40,155,59,93,88,17,35,55,60,37,92,41,68,30,52,28,281,40qf
3486e_3dm,50,152,55,82,79,17,33,52,57,38,91,40,66,28,52,26,256,50tf
3487e_3dm,40,154,57,84,79,17,35,53,57,40,94,41,66,27,54,27,261,40qf
3488e_3dm,30,159,59,90,85,18,34,54,53,39,92,42,70,29,56,28,276,30tf
3489e_3dm,30,161,60,86,79,17,34,55,61,40,96,43,72,26,55,28,268,30avgf
3494e_3dm,30,159,59,83,79,18,34,51,57,38,95,44,70,33,55,27,265,30bqf
3495e_3dm,30,162,47,71,63,16,31,54,52,37,87,35,72,27,53,28,216,30avgf
3496e_3dm,30,160,63,85,82,17,33,55,59,40,96,34,73,25,55,27,264,30avgf
3497e_3dm,30,168,61,86,78,17,34,56,58,39,94,36,77,30,57,29,261,30tf
3501e_3dm,40,157,59,84,81,18,35,55,60,37,95,40,71,27,55,26,264,40qf
3502e_3dm,40,158,52,79,71,17,34,51,52,37,87,41,69,33,55,29,243,40avgf
3503e_3dm,40,156,52,74,67,18,33,52,59,39,95,38,68,32,54,29,231,40qf
3504e_3dm,40,169,69,87,82,18,35,59,67,40,102,38,77,25,58,28,276,40qf
3505e_3dm,40,164,69,103,94,18,35,56,62,41,98,41,74,23,54,28,307,40qf
3506e_3dm,40,151,64,90,86,18,33,51,66,37,103,27,66,20,54,24,267,40btf
3507e_3dm,40,161,65,92,85,18,34,56,58,39,96,44,72,27,55,28,286,40qf
3508e_3dm,40,156,53,77,73,18,33,53,54,38,89,41,69,28,53,30,244,40qf
3509e_3dm,30,159,52,80,70,16,30,55,54,38,91,42,70,26,53,27,244,30avgf
3510e_3dm,30,167,77,97,93,19,38,59,64,44,103,38,74,25,56,31,305,30tf
3511e_3dm,40,155,50,82,75,18,32,52,58,39,92,43,70,29,54,24,250,40qf
3512e_3dm,50,145,51,88,81,16,33,47,58,38,92,40,61,29,52,27,260,50avgf
3513e_3dm,40,152,55,82,78,17,38,52,60,37,91,36,67,25,54,29,251,40qf
3514e_3dm,40,156,57,84,77,18,35,52,56,39,96,46,68,32,54,28,264,40qf
3515e_3dm,50,151,66,102,96,17,39,52,61,41,100,44,66,33,56,27,308,50avgf
3516e_3dm,50,150,58,91,87,19,35,52,57,38,79,39,69,30,52,24,275,50tf
3517e_3dm,50,158,66,93,85,19,39,52,60,35,95,41,68,32,53,28,285,50tf
3518e_3dm,50,152,60,92,88,17,36,51,62,35,101,45,67,32,54,26,285,50rtf
3519e_3dm,50,150,47,79,76,17,32,52,50,38,84,40,66,30,53,26,242,50tf
3520e_3dm,50,149,52,90,84,17,34,51,56,39,89,46,64,32,52,27,272,50avgf
3521e_3dm,50,158,60,91,85,18,35,55,56,37,92,49,69,38,55,30,285,50tf
3522e_3dm,40,161,62,86,81,18,36,54,61,40,93,43,71,28,56,28,272,40qf
3523e_3dm,50,162,78,108,102,21,38,59,63,39,108,33,73,25,55,27,321,50tf
3524e_3dm,60,166,70,104,98,19,36,59,54,39,94,45,73,31,55,29,317,60qf
3525e_3dm,50,155,76,106,105,22,39,56,68,41,105,42,67,31,54,26,329,50tf
3526e_3dm,30,167,54,78,70,16,33,56,55,41,90,42,76,32,53,31,244,30avgf
3531e_3dm,30,152,48,73,65,16,31,50,54,36,90,30,68,23,52,27,216,30avgf
3532e_3dm,20,157,48,76,70,16,32,52,53,40,90,27,71,22,52,25,221,20rtf
3533e_3dm,30,167,56,77,66,17,32,55,56,40,96,27,74,21,54,30,226,30avgf
3534e_3dm,30,151,52,80,72,17,33,50,55,40,90,41,65,30,53,28,245,30avgf
3535e_3dm,30,150,36,66,59,14,29,50,48,36,80,37,67,25,52,25,198,30avgf
3536e_3dm,50,155,52,82,73,17,33,52,56,37,90,36,68,25,54,26,243,50tf
3537e_3dm,30,161,66,87,79,17,32,52,65,37,103,41,71,28,57,27,273,30avgf
3540e_3dm,30,148,58,96,88,17,34,50,60,37,95,40,66,28,54,25,282,30bqf
3541e_3dm,30,149,62,97,92,19,38,53,61,40,95,40,66,27,54,23,291,30bqf
3543e_3dm,50,152,70,107,101,20,36,56,63,40,100,35,66,23,55,27,313,50tf
3544e_3dm,50,158,67,97,90,19,35,54,63,42,99,42,66,28,55,28,296,50tf
3545e_3dm,50,158,65,90,87,19,36,55,55,40,91,41,68,30,55,26,283,50tf
3546e_3dm,50,154,56,86,83,18,37,53,57,40,93,41,69,31,55,25,266,50tf
3547e_3dm,50,162,65,91,87,18,35,56,54,38,94,43,70,31,57,29,286,50avgf
3548e_3dm,40,163,59,90,82,18,34,56,56,39,89,38,72,33,54,29,269,40qf
3549e_3dm,40,161,54,79,76,18,32,55,54,40,89,39,73,33,54,25,248,40qf
3571e_3dm,50,154,57,94,91,19,35,54,54,38,88,30,71,24,54,25,272,50tf
3572e_3dm,50,153,47,78,71,16,31,55,55,37,88,29,70,22,52,25,225,50tf
3573e_3dm,50,159,66,101,92,18,37,57,61,41,100,27,70,22,55,28,286,50tf
3574e_3dm,50,158,53,83,78,17,32,53,51,37,89,27,66,21,55,31,241,50tf
3575e_3dm,50,146,50,88,77,17,33,52,57,36,89,27,65,23,52,26,242,50tf
3576e_3dm,50,154,61,92,86,17,33,52,62,36,96,26,67,20,52,28,265,50tf
3577e_3dm,50,153,61,93,92,18,35,52,57,39,95,30,65,23,52,27,276,50tf
3578e_3dm,60,151,69,105,102,19,38,51,63,38,99,25,64,21,55,27,301,60avgf
3579e_3dm,50,149,52,83,80,17,35,52,56,38,87,31,67,26,55,23,246,50tf
3580e_3dm,50,156,66,96,90,18,37,54,61,39,82,27,69,22,55,28,279,50tf
3581e_3dm,50,156,73,100,91,19,37,52,70,39,107,29,65,22,55,30,293,50tf
3817e_3dm,20,163,60,82,74,18,33,56,58,38,97,35,71,29,56,27,251,20btf
3818e_3dm,30,154,59,85,83,18,35,52,58,38,95,39,68,28,53,25,266,30bqf
3820e_3dm,30,159,54,78,72,17,33,53,53,38,90,39,70,29,55,27,243,30avgf
3821e_3dm,40,159,62,93,88,18,34,54,57,40,94,43,72,32,55,27,286,40qf
3822e_3dm,30,165,53,77,70,17,31,56,43,39,93,42,73,32,54,30,242,30avgf
3823e_3dm,30,163,53,79,73,16,32,55,52,35,91,39,71,31,55,29,244,30avgf
3824e_3dm,40,157,59,86,82,18,38,52,54,41,91,36,69,28,53,30,263,40qf
3825e_3dm,40,159,72,99,92,17,37,53,70,42,105,34,69,25,56,30,297,40qf
3826e_3dm,30,164,75,97,91,19,34,54,65,42,104,33,69,27,53,29,296,30avgf
3827e_3dm,30,162,57,81,76,17,32,57,56,39,93,38,73,29,52,27,252,30avgf
3832e_3dm,30,170,63,85,78,16,33,58,59,40,95,34,76,30,55,29,260,30avgf
3833e_3dm,30,160,85,102,104,20,41,56,66,43,107,43,71,25,56,28,334,30tf
3834e_3dm,30,159,51,83,75,17,31,52,51,38,89,38,70,30,55,27,247,30avgf
3835e_3dm,20,165,65,90,84,17,34,55,60,39,102,37,74,31,55,27,276,20btf
3836e_3dm,30,164,53,76,68,17,31,53,55,37,91,36,72,28,55,28,233,30avgf
3837e_3dm,30,154,58,88,75,17,33,53,58,36,95,27,67,21,55,30,248,30avgf
3863e_3dm,30,165,52,73,66,16,32,56,55,38,94,41,74,30,54,29,232,30avgf
3870e_3dm,20,161,63,88,78,17,33,55,57,40,98,39,70,28,55,30,268,20btf
3871e_3dm,30,159,62,91,80,16,32,56,67,37,106,41,70,30,55,31,274,30avgf
3900e_3dm,30,163,60,89,76,17,32,56,57,40,94,38,70,28,57,30,263,30tf
3901e_3dm,30,151,52,78,71,17,32,51,56,39,94,40,66,24,54,29,241,30avgf
3917e_3dm,40,157,48,74,70,16,31,54,52,35,86,41,71,32,55,25,233,40qf
3918e_3dm,40,160,55,84,76,17,34,57,56,37,92,40,73,27,54,29,255,40qf
3919e_3dm,40,160,54,84,78,17,35,53,54,39,91,31,67,26,52,30,247,40qf
3929e_3dm,50,154,55,88,80,18,36,53,56,36,90,30,66,23,57,26,253,50avgf
3930e_3dm,50,154,52,86,80,17,34,54,55,36,88,28,69,20,54,26,246,50tf
3931e_3dm,50,146,38,70,65,17,32,50,50,33,80,31,67,22,50,23,204,50avgf
3932e_3dm,50,148,46,80,73,17,32,52,53,34,88,30,65,23,51,26,229,50tf
3933e_3dm,30,166,58,83,73,17,34,57,57,39,93,32,77,22,55,27,246,30avgf
3934e_3dm,30,161,53,78,70,16,32,56,54,39,91,31,74,24,54,27,232,30avgf
3935e_3dm,30,166,52,77,69,16,31,55,55,39,88,30,76,23,54,25,228,30avgf
3936e_3dm,30,160,55,80,73,16,32,53,54,40,91,35,72,27,54,28,243,30avgf
3937e_3dm,30,156,67,95,87,17,34,55,62,40,103,35,72,27,55,24,284,30avgf
3938e_3dm,20,159,57,81,71,16,33,55,58,37,95,42,74,30,54,27,251,20btf
3941e_3dm,40,156,58,82,80,17,34,55,58,37,88,40,68,28,54,28,260,40qf
3943e_3dm,40,155,55,87,78,17,36,51,58,38,93,44,66,34,55,30,264,40btf
3975e_3dm,40,155,61,89,81,19,36,54,61,38,98,35,68,28,57,28,266,40qf
3976e_3dm,30,153,47,73,69,15,31,53,54,39,88,37,68,29,51,27,226,30avgf
3977e_3dm,50,155,62,91,89,19,36,55,64,39,95,39,69,32,56,28,281,50avgf
3978e_3dm,30,158,51,79,72,16,30,53,55,37,93,39,70,26,52,27,241,30avgf
3980e_3dm,40,154,39,70,63,17,32,50,49,36,82,39,67,25,50,26,211,40avgf
3981e_3dm,30,162,56,82,73,17,32,54,58,38,93,40,71,25,54,30,251,30avgf
3982e_3dm,30,163,62,84,79,18,32,53,58,39,99,37,70,29,53,32,262,30avgf
3983e_3dm,30,152,43,70,63,17,30,52,50,36,85,25,64,19,53,28,201,30avgf
3994e_3dm,30,162,53,73,64,17,31,56,56,40,94,40,71,0,55,26,230,30avgf
3996e_3dm,40,159,55,78,73,17,34,54,57,39,94,40,72,28,53,25,246,40qf
3997e_3dm,40,152,51,79,76,18,33,51,58,37,87,39,66,27,52,25,245,40avgf
3998e_3dm,30,158,69,91,86,19,36,54,61,37,94,40,69,25,54,29,286,30avgf
3999e_3dm,40,157,55,80,76,16,33,54,58,39,93,38,72,28,52,24,249,40qf
4000e_3dm,40,160,61,90,80,19,37,54,56,40,91,39,73,27,55,27,270,40qf
4001e_3dm,40,159,54,76,71,17,33,54,59,39,92,39,71,28,53,26,240,40qf
4002e_3dm,40,148,58,85,87,19,37,50,59,36,91,35,64,25,53,26,265,40btf
4003e_3dm,30,165,60,80,71,18,34,55,62,38,95,40,74,28,54,27,251,30avgf
4004e_3dm,40,150,65,98,95,19,36,51,59,39,96,38,65,27,52,28,296,40avgf
4005e_3dm,40,158,68,95,91,19,36,56,63,44,99,47,70,32,54,26,301,40qf
4006e_3dm,40,157,49,76,72,16,34,53,54,37,87,43,72,34,55,26,240,40qf
4007e_3dm,30,169,65,91,82,17,37,57,64,40,98,38,77,27,56,29,276,30tf
4008e_3dm,40,157,49,74,72,18,34,53,57,35,86,37,71,27,54,26,232,40qf
4009e_3dm,40,160,54,82,76,18,35,56,56,38,92,41,74,28,54,25,253,40qf
4012e_3dm,30,169,63,83,72,18,33,57,61,39,99,38,75,27,55,29,256,30avgf
4013e_3dm,40,170,65,84,77,18,37,57,61,40,100,39,75,27,55,32,265,40qf
4014e_3dm,40,156,61,87,82,18,37,51,61,38,97,39,68,28,55,26,269,40btf
4015e_3dm,40,163,60,90,85,19,36,60,55,38,92,38,75,26,56,26,273,40qf
4016e_3dm,30,150,60,98,89,17,39,52,64,38,96,42,66,29,55,25,289,30bqf
4017e_3dm,40,148,56,83,81,18,36,52,61,36,96,41,66,27,52,25,261,40qf
4018e_3dm,40,150,54,81,77,17,35,51,56,37,93,42,63,27,53,29,254,40btf
4020e_3dm,40,153,60,93,93,19,35,56,55,40,89,25,76,20,53,24,271,40qf
4021e_3dm,30,157,60,89,84,17,37,54,58,39,94,32,69,22,54,28,265,30avgf
4022e_3dm,40,153,74,100,97,19,39,55,67,38,103,33,68,22,56,27,304,40qf
4023e_3dm,30,152,53,82,78,17,34,52,55,39,92,35,66,25,53,28,248,30avgf
4024e_3dm,40,165,46,72,67,18,34,54,49,39,85,33,75,27,54,26,218,40qf
4025e_3dm,30,152,62,83,82,19,37,51,61,40,94,30,64,23,54,27,257,30avgf
4028e_3dm,30,157,71,99,93,18,35,54,69,38,101,27,69,18,57,27,290,30tf
4029e_3dm,60,153,56,86,84,18,36,52,57,40,93,39,66,28,53,27,265,60qf
4030e_3dm,30,164,66,93,87,18,35,59,56,42,96,39,74,29,55,0,285,30avgf
4031e_3dm,60,157,68,0,0,0,0,56,0,36,99,38,67,28,57,30,106,60qf
4032e_3dm,40,158,62,90,82,18,38,54,59,40,97,40,68,28,54,28,274,40qf
4033e_3dm,50,152,57,90,84,19,35,52,58,37,92,42,66,28,53,27,273,50tf
4034e_3dm,50,156,62,92,89,18,36,55,59,40,95,42,72,31,56,25,285,50avgf
4035e_3dm,40,155,56,85,76,19,35,55,61,39,96,33,68,26,54,28,250,40qf
4036e_3dm,30,164,68,87,86,19,39,58,62,43,100,35,75,27,54,27,276,30avgf
4037e_3dm,30,156,62,91,88,17,35,53,57,40,93,42,67,29,55,28,283,30bqf
4038e_3dm,30,152,46,72,69,15,31,52,50,38,85,40,69,30,54,25,227,30avgf
4039e_3dm,30,163,64,86,81,19,34,56,59,41,95,39,74,28,53,28,270,30avgf
4040e_3dm,40,153,50,79,75,17,33,54,52,38,86,42,68,31,53,27,246,40qf
4043e_3dm,40,158,55,79,74,18,35,55,57,38,95,32,69,26,54,27,240,40qf
4044e_3dm,30,152,52,79,75,17,33,52,57,38,87,34,65,27,54,27,240,30avgf
4045e_3dm,30,160,64,87,80,18,33,56,63,38,97,36,70,30,54,28,267,30avgf
4046e_3dm,30,156,52,78,71,16,31,53,56,39,88,35,71,27,52,26,236,30avgf
4048e_3dm,50,157,55,86,83,17,34,53,55,38,91,40,70,28,54,27,264,50tf
4049e_3dm,40,149,65,96,88,19,37,52,62,39,101,46,63,30,55,27,295,40qf
4050e_3dm,50,149,54,85,79,17,35,51,57,37,92,43,65,30,54,28,261,50avgf
4051e_3dm,50,154,52,82,75,17,32,52,57,38,87,41,68,28,54,26,250,50tf
4052e_3dm,40,152,71,100,94,19,38,53,63,39,101,45,64,34,55,29,310,40qf
4053e_3dm,60,153,64,105,93,19,38,54,66,35,97,37,66,29,55,27,299,60qf
4054e_3dm,30,161,67,96,86,17,37,57,65,38,102,33,73,25,55,27,282,30avgf
4055e_3dm,30,155,56,87,80,17,35,54,57,36,94,33,67,25,53,27,256,30avgf
4065e_3dm,60,154,61,96,88,17,36,55,59,38,94,36,66,27,55,28,281,60qf
4066e_3dm,50,158,64,96,86,17,35,53,62,38,101,41,69,32,55,29,287,50tf
4067e_3dm,60,152,58,93,89,21,37,53,60,39,93,37,68,28,54,28,277,60qf
4068e_3dm,50,150,60,94,85,18,37,54,59,36,96,41,64,29,56,28,280,50avgf
4069e_3dm,60,152,65,99,91,19,36,54,66,40,99,38,63,25,56,28,293,60qf
4070e_3dm,60,152,74,102,98,19,38,52,67,36,103,47,63,28,54,31,321,60qf
4071e_3dm,30,155,49,75,67,16,31,54,55,37,90,41,70,27,54,26,232,30avgf
4072e_3dm,60,144,49,83,85,18,37,48,52,38,85,34,61,26,53,27,251,60avgf
4076e_3dm,60,160,73,100,92,21,37,56,68,37,106,45,69,30,55,31,310,60qf
4077e_3dm,60,151,59,91,89,19,37,53,58,37,91,46,65,33,54,27,285,60qf
4080e_3dm,30,157,48,70,66,16,32,53,52,37,83,45,70,31,53,27,229,30avgf
4081e_3dm,20,169,57,82,73,16,32,57,57,40,93,45,76,30,55,30,257,20btf
4082e_3dm,30,158,45,70,62,15,30,52,51,36,86,40,71,27,54,27,217,30avgf
4083e_3dm,20,160,58,83,76,18,33,54,60,42,95,39,70,28,54,26,256,20btf
4090e_3dm,30,158,45,73,69,17,31,53,51,37,87,36,75,28,54,25,223,30avgf
4091e_3dm,30,156,45,74,67,15,30,52,51,38,87,37,71,26,52,25,223,30avgf
4092e_3dm,30,156,54,81,71,17,34,51,55,37,87,42,69,31,54,30,248,30avgf
4093e_3dm,20,162,53,78,68,16,31,54,56,41,95,44,73,31,54,29,243,20btf
4096e_3dm,20,170,63,81,70,18,32,57,65,38,100,40,78,28,55,28,254,20btf
4101e_3dm,30,149,46,74,71,16,32,52,54,34,87,40,65,28,54,27,231,30avgf
4102e_3dm,40,166,64,84,83,18,37,58,62,41,95,42,72,32,55,32,273,40qf
4105e_3dm,40,151,54,85,80,18,34,52,57,40,88,33,67,26,53,25,252,40qf
4106e_3dm,40,157,88,111,105,20,42,54,72,41,113,33,66,26,56,28,337,40qf
4107e_3dm,40,158,56,90,83,18,35,55,53,38,90,40,70,27,54,27,269,40qf
4108e_3dm,40,148,45,76,69,17,33,49,52,38,86,37,64,26,53,26,227,40avgf
4119e_3dm,30,157,58,83,76,18,36,54,57,36,92,47,69,29,55,28,264,30avgf
4120e_3dm,30,154,42,75,66,16,33,51,47,37,80,38,70,27,53,26,221,30avgf
4121e_3dm,30,162,60,83,75,18,34,54,63,38,96,42,70,26,55,29,260,30avgf
4122e_3dm,30,155,57,84,78,18,35,53,58,41,94,42,68,32,56,28,261,30tf
4124e_3dm,40,166,61,84,77,17,35,57,60,40,98,42,75,29,55,29,264,40qf
4125e_3dm,30,160,76,106,93,17,38,57,65,41,105,42,73,28,55,26,317,30avgf
4126e_3dm,30,171,49,66,62,18,31,56,51,39,86,45,77,27,54,28,222,30avgf
4127e_3dm,30,170,54,76,69,17,34,60,55,41,90,43,79,26,55,26,242,30avgf
4130e_3dm,20,160,59,85,76,17,34,55,57,38,94,46,71,31,55,27,266,20btf
4134e_3dm,30,158,57,83,76,18,32,52,60,37,95,43,69,35,56,28,259,30avgf
4139e_3dm,30,153,43,73,67,16,30,52,49,35,85,44,69,30,51,27,227,30avgf
4140e_3dm,20,157,54,77,71,16,32,54,58,37,92,46,67,33,55,25,248,20btf
4143e_3dm,40,161,66,91,86,18,36,56,62,39,100,43,69,29,54,27,286,40qf
4144e_3dm,40,154,51,89,84,15,33,51,62,35,88,40,65,28,55,26,264,40btf
4145e_3dm,40,155,61,89,83,15,33,49,63,37,98,49,68,31,53,26,282,40btf
4146e_3dm,30,159,58,81,75,16,33,54,56,39,92,46,71,31,53,28,260,30avgf
4147e_3dm,30,152,56,79,75,19,34,52,59,39,93,41,67,32,55,25,251,30avgf
4151e_3dm,20,160,60,87,75,16,30,55,63,40,101,44,70,34,54,28,266,20btf
4200e_3dm,40,154,53,78,76,16,31,51,58,39,83,42,66,31,55,27,249,40avgf
4204e_3dm,30,160,58,83,75,17,33,54,66,38,99,37,68,27,56,29,253,30tf
4205e_3dm,30,158,49,73,68,18,31,54,54,38,88,37,69,27,55,27,227,30avgf
4206e_3dm,30,157,48,80,72,17,33,55,52,41,88,40,68,28,54,27,240,30avgf
4207e_3dm,30,159,96,111,106,20,42,58,77,42,106,33,69,26,56,27,346,30avgf
4208e_3dm,30,161,51,77,68,16,32,55,52,38,93,36,73,28,54,27,232,30avgf
4231e_3dm,30,150,36,65,59,15,30,50,47,36,78,38,67,29,52,25,198,30avgf
4289e_3dm,40,148,45,71,65,16,33,49,55,37,86,40,63,26,54,29,221,40avgf
4302e_3dm,30,129,27,59,58,15,29,43,45,31,68,35,59,25,50,22,179,30avgf
4310e_3dm,50,155,49,84,79,18,34,54,51,38,86,42,71,26,54,24,254,50tf
4313e_3dm,60,152,56,98,95,17,37,57,52,39,88,41,70,29,54,24,290,60qf
4314e_3dm,60,153,66,99,93,20,40,55,58,38,95,35,66,29,54,27,293,60qf
4315e_3dm,60,145,48,95,85,16,34,54,52,36,89,29,65,24,53,24,257,60qf
4316e_3dm,60,152,60,97,94,18,37,56,57,33,94,36,67,28,53,26,287,60qf
4330e_3dm,60,143,49,82,79,19,34,52,52,34,85,40,64,29,53,24,250,60qf
4336e_3dm,60,153,71,105,102,19,37,55,60,40,101,37,67,27,55,27,315,60qf
4339e_3dm,60,153,49,88,78,18,34,54,51,36,83,46,67,32,54,25,261,60qf
4340e_3dm,60,156,68,103,94,21,36,55,64,37,97,44,67,30,54,27,309,60qf
4343e_3dm,60,148,47,83,80,18,33,53,49,34,82,35,67,27,51,25,245,60qf
4365e_3dm,30,165,60,84,76,18,34,56,57,37,93,48,73,33,56,31,268,30tf
4366e_3dm,30,161,62,86,82,18,36,55,56,41,92,46,72,32,56,29,276,30tf
4367e_3dm,30,158,54,80,73,15,33,55,57,38,89,44,72,31,51,26,251,30avgf
4379e_3dm,40,159,45,64,62,16,31,55,54,40,84,27,72,20,54,27,198,40qf
4387e_3dm,30,161,45,71,65,16,32,55,54,40,84,42,75,28,56,27,223,30tf
4389e_3dm,50,146,53,88,87,18,37,50,53,37,86,44,60,31,55,29,272,50avgf
4393e_3dm,40,150,55,89,88,18,34,52,60,36,91,38,64,27,55,28,270,40qf
4404e_3dm,30,163,50,73,66,17,32,56,52,39,90,37,70,30,54,30,226,30avgf
4457e_3dm,30,125,23,54,54,14,27,41,46,28,63,47,55,29,50,21,178,30avgf
4494e_3dm,30,124,23,57,53,15,27,41,43,30,63,39,56,31,52,20,172,30avgf
4495e_3dm,30,154,50,77,74,17,33,50,54,41,86,39,66,29,55,28,240,30avgf
4496e_3dm,30,168,50,71,63,17,31,56,52,37,92,43,78,31,56,26,227,30avgf
4497e_3dm,40,156,67,95,93,19,37,54,61,41,101,44,68,28,55,25,299,40qf
4501e_3dm,20,153,53,78,77,16,32,53,62,39,93,52,68,32,54,27,260,20btf
4518e_3dm,20,159,58,81,74,17,35,55,61,39,95,43,71,29,55,33,256,20btf
4519e_3dm,30,152,49,73,66,16,32,52,58,38,89,40,68,34,54,27,228,30avgf
4520e_3dm,20,154,53,79,76,17,33,54,57,39,92,51,70,37,54,27,259,20btf
4523e_3dm,50,153,73,91,92,19,37,53,70,36,104,46,61,31,57,29,302,50avgf
4524e_3dm,50,157,58,89,84,17,36,57,59,36,94,48,72,31,57,29,279,50avgf
4525e_3dm,50,153,67,99,90,19,39,55,63,36,99,43,65,29,56,32,299,50avgf
4526e_3dm,50,154,59,89,87,17,34,55,63,38,96,45,70,34,57,27,280,50avgf
4527e_3dm,50,147,63,106,100,17,37,53,58,36,96,40,65,31,56,27,309,50avgf
4528e_3dm,50,154,64,90,88,18,34,53,64,38,102,43,67,30,55,29,285,50tf
4529e_3dm,50,151,53,84,78,18,32,53,56,36,93,42,64,30,57,29,257,50avgf
