age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue
17,173,53,68,66,15,35,54,55,34,86,37,78,23,56,24,171
12,140,37,66,64,13,29,45,49,36,76,43,62,27,58,24,173
11,153,56,80,78,16,32,52,57,40,88,42,67,28,55,26,200
12,157,69,93,90,17,35,53,64,38,97,41,73,29,56,27,224
9,134,34,66,62,14,30,45,48,34,75,37,59,28,54,24,165
8,124,22,52,52,11,26,39,38,30,62,38,55,32,52,19,142
38,171,62,84,80,15,36,55,54,43,92,30,76,22,58,27,194
36,176,62,78,77,15,36,59,52,40,89,32,78,24,59,27,187
31,163,85,100,98,18,45,54,71,46,106,40,69,25,59,28,238
12,144,34,64,63,13,29,49,45,34,73,35,67,27,56,23,162
12,152,41,67,63,15,30,51,46,40,80,41,70,27,54,26,171
12,142,36,62,61,13,29,46,46,35,76,41,65,26,56,22,164
11,147,41,69,68,14,31,50,51,38,78,46,69,29,56,24,183
35,162,69,85,85,16,38,53,62,41,95,42,70,27,58,27,212
27,170,60,77,74,15,36,59,55,44,89,39,76,26,59,27,190
27,172,76,89,87,17,39,57,59,45,99,41,76,27,59,28,217
29,171,95,101,98,18,43,56,71,45,105,52,72,31,59,31,251
46,169,68,87,87,17,42,58,57,44,92,43,75,30,58,28,217
11,141,39,68,67,13,32,49,49,37,78,44,64,29,55,23,179
30,174,65,80,79,16,35,62,54,43,91,36,78,26,57,28,195
13,150,36,67,62,14,30,51,43,37,73,42,71,28,55,24,171
13,149,50,81,78,15,31,51,55,37,88,40,69,27,53,23,199
31,165,66,77,78,16,36,58,56,43,93,36,73,27,58,27,191
27,172,64,78,75,16,38,59,54,39,91,35,79,25,58,28,188
34,167,68,85,83,16,40,57,59,45,95,32,73,25,56,29,200
28,171,70,84,83,15,38,58,57,45,96,37,76,25,57,27,204
13,157,49,73,70,14,31,54,54,40,85,37,69,26,54,26,180
34,159,60,77,78,16,35,56,57,38,94,29,71,22,56,27,184
27,170,59,72,71,15,33,55,52,42,91,35,76,27,58,26,178
29,180,87,97,98,17,42,61,62,45,101,38,82,27,62,29,233
28,169,64,78,76,17,37,57,58,42,94,39,75,28,57,27,193
26,167,51,69,68,14,34,57,50,39,87,41,77,27,57,26,178
27,177,64,76,75,16,35,61,53,46,93,44,81,26,58,27,195
26,169,108,115,115,19,50,56,79,47,113,27,70,21,61,31,257
27,177,79,92,88,15,37,60,63,43,102,37,80,28,57,30,217
43,165,78,94,91,17,39,55,61,45,101,35,70,30,59,29,220
37,160,59,86,83,14,36,53,54,42,89,36,69,27,58,27,205
54,165,70,89,87,17,41,56,59,42,95,39,71,28,58,29,215
30,163,68,86,86,15,39,54,58,42,94,37,69,28,59,27,209
31,173,93,98,96,18,42,56,67,48,104,41,75,26,60,30,235
28,170,86,94,94,19,43,56,65,41,103,41,71,26,59,30,229
28,166,55,71,68,16,35,52,54,42,89,41,69,28,58,28,180
29,164,46,65,63,15,32,55,47,39,81,39,74,26,57,27,167
27,183,79,84,79,17,39,62,60,45,99,41,83,26,58,29,204
32,178,95,108,108,17,44,58,70,45,108,48,76,28,60,30,264
30,169,98,105,107,18,45,57,77,47,109,43,73,28,60,30,255
40,158,55,78,76,16,35,54,52,39,89,46,69,30,56,25,200
28,164,60,81,80,15,35,57,58,42,91,46,74,28,57,28,207
44,167,85,97,97,19,43,56,68,44,103,45,71,28,60,31,239
31,168,76,93,89,16,37,57,62,44,100,48,74,30,58,30,230
30,172,78,90,89,16,41,57,63,42,101,42,74,28,61,0,221
33,174,68,81,79,16,36,59,57,43,97,41,80,27,60,28,201
29,167,69,81,79,15,38,59,58,42,95,43,75,29,58,27,203
31,175,69,81,78,16,37,59,58,43,93,35,78,30,57,31,194
33,175,81,89,90,17,40,58,60,45,101,38,78,26,60,29,217
30,169,72,86,84,17,40,56,61,41,94,38,76,29,57,28,208
29,169,82,94,94,16,39,59,64,44,102,45,74,29,57,27,233
30,174,56,72,71,15,35,57,48,46,87,40,78,30,58,26,183
28,167,62,81,79,15,37,55,55,44,96,42,76,27,58,26,202
27,179,103,105,104,18,39,59,74,45,112,42,77,30,60,30,251
29,179,82,86,84,17,42,61,62,48,101,41,79,25,61,28,211
42,171,76,90,88,18,39,56,63,44,101,43,77,28,57,27,221
31,164,62,78,75,16,36,55,56,41,94,43,73,27,57,28,196
31,172,81,94,92,17,45,58,63,48,102,34,77,28,59,28,220
31,175,54,70,68,16,34,59,48,40,86,38,78,28,57,26,176
36,167,54,76,73,15,32,58,50,40,87,38,76,28,54,25,187
30,176,85,94,94,18,41,62,63,45,99,33,80,26,60,29,221
29,173,62,78,75,15,35,61,53,42,90,34,81,26,57,26,187
32,174,62,75,73,17,37,56,53,47,92,34,75,26,58,26,182
28,173,93,100,101,17,41,59,70,47,106,39,78,28,59,28,240
28,164,71,89,87,16,38,56,64,41,98,43,72,27,59,28,219
35,166,81,97,96,18,41,52,67,45,102,30,71,21,60,30,223
36,165,80,96,98,17,42,58,63,43,100,42,74,28,60,28,236
39,167,89,102,100,17,43,55,70,46,102,38,71,27,60,31,240
27,174,83,89,88,17,43,57,63,49,101,34,79,26,60,27,211
28,176,75,83,82,16,39,60,58,47,93,34,80,24,56,28,199
33,175,91,96,94,18,41,57,67,43,107,36,76,24,59,30,226
53,158,57,80,75,17,36,54,50,43,89,28,69,20,56,26,183
20,173,69,78,74,17,38,61,56,46,94,32,78,23,59,28,184
33,168,59,77,75,16,34,56,54,43,89,36,75,24,58,27,188
34,166,66,86,84,16,38,54,56,47,94,39,72,28,57,29,209
71,162,67,88,87,17,37,54,58,44,91,44,70,32,57,29,219
8,122,28,63,61,13,29,41,44,32,69,42,52,28,52,20,166
35,178,77,85,82,18,40,60,58,44,98,40,81,27,59,29,207
32,171,59,70,69,16,34,54,54,41,88,40,77,25,57,30,179
32,166,62,74,73,17,37,57,55,0,90,45,74,28,57,27,192
57,164,63,86,87,16,37,56,54,39,91,44,70,31,57,30,217
32,166,59,71,70,16,35,56,54,44,87,40,76,27,58,25,181
30,173,90,102,95,17,39,58,76,45,109,42,76,29,58,28,239
27,172,65,73,69,17,35,60,52,42,87,42,79,29,58,27,184
31,163,60,80,78,15,35,53,54,41,93,42,69,26,60,28,200
30,172,72,78,77,15,39,58,59,46,98,37,76,29,60,27,192
9,134,33,62,61,13,29,45,43,33,73,39,62,25,55,21,162
32,173,69,83,79,16,39,56,57,44,96,38,76,27,59,28,200
14,165,63,85,82,16,34,57,58,40,90,37,79,29,55,27,204
12,151,41,64,61,15,30,51,46,35,78,35,71,26,54,26,160
13,143,42,70,67,14,31,46,50,36,80,44,65,29,55,24,181
11,148,45,75,72,14,34,50,53,36,80,42,69,31,54,24,189
7,119,26,61,61,12,30,40,43,31,66,42,54,30,52,20,164
10,142,38,70,65,14,29,47,49,35,79,42,63,26,54,23,177
9,142,46,79,77,15,34,50,52,35,79,45,63,30,57,24,201
22,169,54,68,67,14,31,59,52,39,89,34,79,25,54,28,169
32,181,75,90,84,16,39,61,57,46,96,37,79,30,59,32,211
28,175,73,91,87,16,38,55,62,44,97,36,74,28,57,31,214
28,169,60,70,69,17,36,55,53,40,92,34,76,27,58,25,173
30,171,72,85,84,16,39,60,57,42,96,37,77,26,58,28,206
42,175,83,98,95,16,39,59,64,42,101,35,78,28,58,30,228
34,167,81,104,105,17,43,54,66,42,97,45,69,26,59,31,254
32,176,67,76,73,16,34,60,55,43,94,35,78,27,58,28,184
28,176,86,93,91,17,39,57,66,45,104,42,79,30,60,28,226
11,132,28,56,56,12,28,45,41,32,68,38,62,27,54,21,150
37,166,68,83,82,16,38,57,58,44,93,45,74,31,57,27,210
37,172,64,84,81,16,39,58,53,40,91,45,79,29,57,27,210
61,155,61,88,88,15,38,53,52,41,90,44,68,27,58,25,220
31,174,93,105,103,17,45,59,66,46,109,43,78,27,61,28,251
42,166,70,93,90,16,38,56,56,43,95,44,71,30,57,31,227
36,166,62,80,79,16,37,55,52,43,93,44,73,28,58,27,203
29,174,69,77,75,17,36,59,59,44,97,45,76,30,59,29,197
38,176,67,77,74,16,36,59,55,44,95,38,77,29,58,29,189
29,173,75,90,89,16,36,59,60,45,100,43,76,30,56,29,222
28,174,68,83,81,15,37,61,59,43,93,44,78,29,58,31,208
36,168,65,82,81,16,36,56,54,40,92,41,75,25,55,30,204
32,166,62,80,79,15,37,52,53,43,94,44,72,26,58,26,203
40,174,78,92,90,17,38,60,64,43,97,40,78,26,59,30,222
11,140,42,75,71,15,30,49,51,35,80,43,65,29,55,25,189
39,177,80,91,90,17,41,57,62,43,102,42,78,26,58,31,223
60,164,67,86,85,17,42,54,52,40,92,42,72,31,59,27,213
43,172,72,90,86,17,40,59,57,39,96,39,76,29,56,29,215
29,168,71,88,86,15,38,56,66,42,98,44,76,32,57,27,218
28,175,67,80,77,16,37,58,58,43,93,41,82,29,59,27,198
40,171,70,84,83,16,40,57,56,45,96,45,75,31,60,30,212
47,167,74,93,93,17,41,58,62,44,96,42,73,24,58,28,228
22,177,79,88,86,17,39,59,64,44,102,38,81,31,59,30,212
27,178,65,73,70,15,34,61,54,43,94,40,83,24,58,27,183
30,164,62,79,79,15,35,57,57,40,94,29,73,20,59,28,187
26,175,84,92,87,17,41,60,68,47,107,43,79,25,60,30,222
30,173,92,100,100,18,42,60,67,44,102,44,77,29,59,27,244
29,168,63,78,77,15,36,55,56,44,94,44,71,29,60,27,199
28,171,72,81,79,18,37,56,60,44,99,44,73,26,58,33,204
28,163,66,79,78,16,37,55,56,43,96,42,70,30,58,30,199
35,172,82,97,98,17,40,57,63,45,101,42,77,27,58,29,237
22,174,66,75,74,16,36,59,57,43,92,37,82,31,58,25,186
44,167,76,99,99,16,40,55,62,45,102,35,75,28,58,26,233
41,161,60,82,81,16,35,55,54,41,90,35,71,28,57,26,198
52,164,72,88,88,17,40,57,65,43,98,39,73,26,58,29,215
29,166,69,87,86,15,39,59,61,47,95,40,77,25,57,26,213
33,162,73,89,87,17,38,55,64,42,100,41,68,27,58,30,217
36,154,49,71,72,16,37,51,51,43,84,40,64,25,57,28,183
29,165,66,83,80,17,37,54,58,42,96,36,71,25,58,26,199
32,175,76,86,83,16,40,60,60,43,99,39,78,31,58,31,208
30,177,58,72,69,15,35,58,51,39,90,40,79,29,58,29,181
28,180,79,87,80,17,39,60,63,42,100,28,81,22,57,32,195
60,165,58,86,85,15,37,56,50,38,87,41,72,29,57,29,212
37,173,90,99,98,17,41,57,70,48,104,35,75,30,57,31,232
26,173,67,79,77,17,36,58,56,46,89,45,81,31,56,25,201
32,179,75,83,81,17,38,60,62,44,99,42,82,26,57,29,206
30,172,78,97,94,18,38,59,62,42,98,42,77,28,58,29,233
30,168,71,87,85,17,40,54,58,46,100,43,72,28,57,26,215
43,169,61,79,75,16,38,58,58,40,92,46,74,32,57,30,200
29,167,65,81,80,17,37,55,58,44,93,42,74,26,60,27,203
26,170,63,79,77,18,35,60,57,43,92,34,78,28,56,26,190
43,173,71,84,82,19,40,55,57,48,98,37,72,27,59,31,203
32,176,80,84,81,18,39,60,61,46,99,44,80,29,58,30,209
29,169,70,88,85,19,37,55,60,43,96,44,73,29,56,31,217
34,170,72,81,82,17,38,59,58,44,95,44,78,28,57,28,207
47,172,67,84,85,18,38,56,61,41,93,44,72,27,58,30,213
30,174,74,87,85,18,40,59,59,44,96,42,78,27,57,28,214
45,157,61,78,77,18,40,55,57,44,91,50,70,28,58,25,205
32,163,63,79,77,18,35,55,57,41,91,41,74,28,59,25,197
30,171,93,101,99,20,43,57,68,47,104,42,74,27,60,29,242
30,173,76,88,85,17,37,57,59,47,99,44,77,32,59,29,217
38,164,53,72,69,16,35,54,50,40,86,32,73,27,56,28,173
37,175,81,87,84,19,39,60,62,44,101,35,77,28,58,31,206
33,167,69,78,77,18,39,53,58,44,94,34,72,28,60,26,189
33,169,67,84,83,17,36,55,62,40,93,33,74,27,59,28,200
41,159,64,86,86,17,40,53,60,42,93,39,68,28,56,28,211
37,173,91,107,106,19,46,59,71,48,106,29,72,23,60,32,242
51,165,62,81,79,17,39,54,52,40,92,43,70,28,59,29,203
54,159,75,93,92,19,44,54,65,42,99,34,66,25,61,31,219
8,139,54,90,86,17,36,48,60,37,92,37,60,28,54,25,213
47,162,66,86,85,18,39,53,59,42,91,35,72,27,60,26,206
33,166,81,93,93,18,46,57,66,44,101,33,72,25,59,29,219
33,164,53,70,70,17,35,52,50,43,87,39,71,30,57,25,179
30,172,78,91,90,18,38,58,61,43,99,42,78,28,61,29,223
31,174,74,83,81,18,39,59,57,48,99,42,78,27,60,29,206
37,173,73,86,83,16,38,58,59,42,97,44,75,26,61,28,213
34,164,78,91,90,18,39,57,65,44,104,45,73,29,59,27,226
41,162,61,81,78,17,39,54,60,43,91,44,71,28,58,27,203
41,172,108,111,113,19,47,58,78,49,117,31,77,24,61,28,255
32,166,54,77,76,16,36,59,51,42,86,25,75,18,57,26,178
36,175,58,76,73,17,34,62,50,43,90,43,79,28,59,28,192
49,169,70,85,83,18,38,56,57,42,96,38,73,26,58,27,206
35,178,76,82,78,19,38,59,61,43,99,46,78,28,59,32,206
22,173,78,91,88,18,37,57,63,45,102,42,77,26,58,26,221
37,170,76,89,87,18,38,61,63,44,100,36,75,28,57,27,212
32,175,80,86,85,19,38,58,64,43,102,37,78,26,56,28,208
21,173,74,81,80,17,37,60,60,46,96,41,79,28,56,26,202
26,168,64,81,76,17,35,58,55,41,94,35,75,26,59,29,192
33,174,76,89,88,17,37,59,61,43,100,37,76,27,59,28,214
34,170,65,80,77,16,36,57,54,43,93,38,76,26,57,28,195
34,170,66,85,84,17,35,59,55,42,93,47,77,28,58,28,216
32,170,67,83,79,17,38,56,57,44,96,48,76,30,57,27,210
33,168,73,86,86,18,40,57,60,47,96,45,77,29,57,26,217
18,170,82,97,95,18,38,57,63,49,101,43,75,26,60,29,235
32,171,85,96,95,18,42,56,64,46,104,40,74,28,59,28,231
10,141,40,74,69,15,35,48,50,36,77,42,65,28,56,24,185
37,171,65,77,75,17,38,58,54,44,91,39,79,28,59,28,191
31,171,53,70,69,17,32,57,51,43,85,43,77,29,57,26,182
35,172,88,94,95,20,41,57,65,46,103,38,75,25,60,28,227
34,167,51,65,64,16,34,56,48,43,83,34,74,28,56,26,163
19,181,63,72,67,17,35,62,55,41,90,40,85,25,58,29,179
51,161,66,90,91,18,39,56,61,41,91,34,71,31,57,27,215
32,174,79,90,86,19,40,58,63,46,99,39,78,30,59,28,215
58,168,55,70,68,17,36,55,50,37,86,34,73,29,57,28,172
44,169,82,91,89,20,41,56,64,45,101,45,72,26,60,29,225
39,170,78,92,89,19,39,56,60,46,101,34,72,26,57,30,215
57,164,82,107,104,18,43,56,69,41,103,44,71,28,59,29,255
57,166,67,89,85,18,40,54,54,43,94,40,70,25,56,27,214
18,172,98,108,103,18,40,60,77,49,111,38,74,26,59,30,249
54,162,84,99,99,19,45,57,71,42,103,39,70,27,59,28,237
31,168,91,101,99,20,44,58,72,47,109,39,72,27,59,30,239
37,178,79,89,87,18,39,58,61,50,100,43,79,25,59,29,219
42,166,71,90,90,18,38,53,60,43,95,42,73,26,56,26,222
34,162,57,80,79,17,39,54,53,42,89,39,72,28,57,28,198
29,171,64,81,77,17,36,58,59,39,91,42,75,29,56,28,200
30,161,65,84,79,17,37,54,60,43,95,44,70,31,58,27,207
40,167,63,78,75,17,36,57,59,41,95,42,72,27,58,28,195
22,176,70,78,75,17,36,59,60,46,96,46,80,28,56,29,199
32,163,52,72,72,17,34,56,48,42,84,45,72,29,55,25,189
11,148,43,74,72,16,29,51,50,34,82,42,68,28,55,24,188
8,131,30,62,60,14,32,43,43,32,69,40,58,29,54,22,162
8,122,23,56,54,13,26,41,37,29,60,43,54,29,53,20,153
40,170,60,76,74,17,36,57,51,43,89,42,76,28,55,28,192
34,175,77,90,87,18,36,61,64,42,98,41,78,29,56,30,218
56,170,65,80,79,18,37,56,56,42,95,44,73,29,59,31,203
56,162,76,98,96,18,44,54,63,44,100,40,68,26,57,32,234
54,159,60,80,78,17,38,56,58,40,91,41,70,28,56,28,199
33,177,81,90,89,18,41,56,67,46,100,48,73,32,58,32,227
71,160,64,91,92,18,40,55,54,38,92,42,69,27,59,28,225
34,169,78,93,91,17,38,58,63,43,98,42,74,28,58,28,226
42,170,65,84,83,18,37,57,54,43,94,45,76,29,58,28,212
32,167,82,98,96,19,37,55,63,44,105,45,74,29,56,25,239
30,170,64,82,80,16,35,60,55,46,94,40,79,29,57,26,202
30,164,60,77,73,16,34,54,56,40,91,46,73,30,60,28,196
67,165,68,86,89,17,40,58,58,41,90,37,73,27,56,29,212
68,166,80,104,104,19,43,57,66,44,98,24,71,20,60,31,232
32,170,75,93,89,17,39,57,60,42,99,40,78,28,59,27,222
70,162,77,96,96,19,44,57,66,40,99,43,71,28,57,28,235
67,167,74,91,90,18,39,56,56,44,97,85,71,30,56,29,266
33,168,63,83,82,16,38,57,60,43,90,46,74,30,57,29,211
38,180,82,93,91,18,39,61,65,49,102,49,80,34,58,29,233
57,160,62,86,84,17,37,55,55,41,93,46,71,29,55,26,216
41,168,65,81,78,19,37,60,59,42,92,43,76,31,59,27,202
39,164,65,85,84,17,36,55,59,41,93,44,71,31,56,29,213
34,171,67,84,76,17,36,57,59,41,94,46,77,32,55,30,206
31,168,66,79,79,17,37,56,55,45,93,40,73,27,59,28,198
31,168,62,77,74,17,38,55,55,46,90,42,74,29,58,29,193
31,175,75,85,81,18,38,58,60,44,100,40,78,25,58,29,206
30,166,59,81,80,16,39,55,50,44,86,33,75,24,59,26,194
32,174,63,80,76,17,38,57,52,42,92,40,77,28,58,28,196
33,176,88,95,93,18,40,60,71,44,101,46,75,29,58,32,234
38,171,68,77,75,18,39,58,60,42,94,45,77,28,60,27,197
33,168,69,87,85,17,39,58,57,41,97,41,76,30,57,28,213
38,169,72,90,87,17,43,57,60,41,96,43,75,30,56,30,220
38,163,62,86,84,17,36,55,60,41,91,37,70,30,58,27,207
35,165,77,87,86,19,41,55,60,43,101,41,71,29,58,29,214
39,165,60,76,75,18,37,57,54,42,94,41,75,26,56,28,192
52,166,66,87,87,18,36,56,59,44,92,35,72,27,58,29,209
32,167,56,72,71,17,33,56,57,40,87,35,75,28,54,27,178
31,170,69,82,78,18,41,56,61,41,97,43,72,31,58,31,203
17,173,76,83,80,19,38,57,61,49,97,39,77,28,58,29,202
18,176,60,70,69,16,34,59,51,43,90,37,80,32,57,29,176
33,178,84,88,87,20,39,61,61,46,103,42,80,28,59,30,217
33,173,61,77,76,17,37,57,52,43,93,37,76,27,56,28,190
44,175,77,92,90,19,40,60,65,44,99,35,79,26,59,28,217
51,180,72,87,85,20,40,63,54,44,96,39,81,26,59,30,211
37,174,84,92,91,19,40,57,69,46,99,35,75,27,60,30,218
31,176,95,101,97,20,45,57,72,46,106,34,72,25,61,34,232
30,187,82,83,82,19,37,63,63,44,100,29,86,22,57,29,194
38,176,72,85,86,18,38,58,64,45,95,35,73,29,56,31,206
45,170,75,93,94,18,38,57,65,45,97,34,74,26,57,31,221
34,173,84,91,88,19,42,59,70,48,104,37,75,26,59,32,216
32,170,65,80,78,17,36,55,59,44,94,38,77,27,56,27,196
43,169,62,75,73,18,37,55,59,42,92,42,72,26,58,29,190
42,170,69,83,83,18,37,56,60,42,95,36,74,29,57,25,202
12,153,40,62,62,15,30,49,45,38,78,49,71,31,54,24,173
31,171,59,74,71,17,35,58,50,41,91,50,79,30,54,28,195
45,165,78,94,93,18,43,56,65,43,97,39,71,30,57,29,226
34,175,72,82,80,18,38,59,59,44,98,47,77,30,57,28,209
48,162,70,89,89,18,41,54,59,44,98,35,69,29,59,30,213
31,178,80,88,85,18,40,59,66,45,104,38,78,31,58,30,211
19,174,56,69,68,16,34,59,48,43,88,42,80,27,57,30,179
19,173,60,71,66,17,35,59,55,44,92,42,78,26,57,29,179
18,171,62,75,74,18,38,59,54,43,88,40,79,24,58,26,189
34,171,87,97,97,18,44,57,69,45,105,36,74,30,59,28,230
33,168,62,76,72,17,34,54,56,40,95,31,75,25,55,28,179
38,171,74,92,85,17,41,56,65,43,98,39,73,25,61,31,216
57,167,75,94,95,19,43,58,62,42,97,37,73,28,57,29,226
34,180,51,67,64,17,30,62,45,40,84,45,85,27,58,27,176
31,168,66,81,79,18,39,58,58,46,93,42,73,27,57,28,202
10,144,45,78,77,16,33,48,54,35,84,25,62,18,54,25,180
35,171,101,107,107,20,45,59,77,46,108,39,72,27,62,31,253
35,175,106,113,113,19,43,61,76,51,107,39,76,26,61,30,265
57,165,58,75,71,17,35,54,51,39,90,39,71,29,58,30,185
52,167,88,104,102,18,42,56,70,44,102,35,72,29,58,30,241
42,162,67,82,84,18,39,56,64,40,96,42,71,28,59,27,208
66,159,64,87,88,18,38,53,57,39,92,45,70,31,57,26,220
73,158,56,83,83,18,37,54,51,41,88,45,67,28,56,24,211
18,180,64,74,71,17,36,62,59,46,90,39,83,27,59,28,184
33,161,50,72,71,16,35,55,47,43,86,46,72,27,58,24,189
47,161,55,78,78,17,35,55,52,38,85,37,71,26,57,25,193
63,167,65,82,82,18,39,58,53,41,91,34,76,27,58,27,198
39,170,70,89,88,18,38,57,55,46,95,39,76,28,57,28,216
47,162,65,82,80,17,38,54,56,40,95,37,70,28,58,28,199
45,162,61,82,80,18,36,54,53,40,91,40,70,26,57,26,202
46,170,70,85,82,17,37,56,56,43,96,32,75,24,58,28,199
10,139,39,70,66,15,31,46,51,36,80,31,63,21,53,25,167
40,159,70,93,90,17,43,56,68,42,94,30,69,19,56,27,213
41,166,67,83,83,18,42,54,55,46,91,35,69,26,0,27,201
37,161,69,85,84,17,39,55,58,43,95,38,70,26,56,27,207
72,156,58,85,85,18,36,57,50,40,90,41,67,28,55,26,211
63,161,67,93,94,17,41,56,58,41,94,45,69,28,55,28,232
59,169,67,87,87,18,39,57,52,42,91,39,72,25,57,28,213
50,165,56,76,74,17,35,57,51,43,86,36,76,23,56,27,186
44,162,53,73,71,16,34,53,51,44,85,46,72,28,55,26,190
67,169,60,86,74,19,35,56,50,43,88,47,76,31,56,29,207
35,162,67,86,86,18,39,55,62,42,93,37,69,25,58,28,209
46,169,80,95,91,19,42,56,66,42,101,40,73,26,59,31,226
46,168,77,89,91,19,44,57,61,45,99,40,74,26,60,28,220
42,168,65,86,84,17,37,55,60,40,92,45,73,30,57,29,215
9,143,46,78,76,16,35,47,52,37,83,42,63,27,55,24,196
37,174,68,83,79,18,36,58,55,43,95,43,78,31,58,29,205
7,126,28,64,64,13,28,43,43,34,71,42,56,28,54,19,170
35,171,71,87,87,16,39,57,65,41,93,41,75,25,58,27,215
62,160,59,77,76,18,37,52,53,37,89,46,70,32,57,27,199
35,159,65,85,84,17,38,53,61,43,94,44,68,27,57,28,213
37,162,60,79,76,17,38,56,55,42,89,35,71,25,58,26,190
48,166,73,89,85,18,39,57,57,41,97,46,71,31,58,28,220
48,175,82,95,94,19,41,59,66,45,99,48,76,31,58,31,237
37,165,60,77,75,17,36,53,53,40,91,46,71,29,58,28,198
44,160,65,86,85,17,38,54,59,41,91,38,69,29,58,29,209
36,179,88,94,92,19,42,61,66,46,102,37,78,28,60,29,223
58,167,71,88,86,20,37,56,58,43,95,42,72,31,60,31,216
39,177,80,87,86,18,39,57,61,44,101,34,77,28,60,30,207
45,168,62,83,81,17,42,58,53,41,90,40,73,27,57,27,204
43,166,78,88,85,18,44,55,66,45,99,38,72,29,59,28,211
45,172,84,95,94,18,41,56,66,43,101,38,72,29,59,30,227
43,168,66,87,85,18,38,57,60,43,95,41,75,30,58,27,213
66,157,67,94,89,18,38,53,61,40,96,43,69,27,56,26,226
63,171,75,96,93,19,38,56,61,46,97,44,74,28,58,30,233
62,163,71,90,88,17,41,55,61,42,95,42,69,30,60,30,220
38,170,62,78,76,17,36,55,56,45,91,41,75,30,55,28,195
71,167,68,94,93,18,38,56,61,40,95,41,69,29,58,31,228
71,166,67,91,89,19,41,58,54,42,94,44,75,29,58,28,224
44,166,76,90,89,17,40,54,59,45,95,46,76,29,58,26,225
36,162,58,69,68,19,34,53,48,43,86,43,71,29,57,27,180
64,154,58,83,82,17,39,53,53,41,89,43,67,28,57,25,208
48,174,79,95,94,19,42,60,64,40,98,39,76,29,58,32,228
45,162,68,83,83,18,39,56,64,42,94,43,69,28,59,27,209
36,160,50,69,67,18,32,55,48,39,86,41,75,26,54,25,177
43,160,65,85,84,17,38,55,58,42,95,45,67,29,57,28,214
42,181,93,99,97,20,42,60,72,48,107,42,80,33,57,32,238
44,167,72,90,90,17,39,57,60,43,96,41,72,29,58,29,221
36,169,53,72,69,17,34,57,47,40,85,41,77,27,57,28,182
58,174,81,94,93,19,40,57,66,45,100,39,75,29,57,31,226
71,167,78,92,93,19,43,61,57,43,98,43,72,27,59,31,228
41,179,89,95,96,18,44,61,63,46,104,44,79,29,60,31,235
36,171,72,86,83,18,37,58,58,46,94,39,76,26,57,29,208
48,165,73,91,92,18,42,55,59,45,98,41,72,29,58,28,224
36,163,51,71,68,16,36,55,48,41,84,29,69,21,57,29,168
58,172,76,95,94,19,40,57,59,42,100,36,73,25,57,32,225
40,163,64,85,86,17,36,56,57,41,91,28,73,20,56,27,199
17,171,55,69,68,16,34,58,53,43,89,43,79,29,56,26,180
17,172,84,98,95,19,40,58,67,43,102,41,75,27,60,32,234
17,178,94,95,91,19,38,61,75,47,109,47,79,29,60,30,233
17,171,96,106,102,18,41,59,77,46,111,41,76,28,58,29,249
17,181,66,74,71,16,36,62,57,46,93,43,84,27,55,29,188
17,165,51,68,65,16,35,54,50,43,85,44,72,26,60,28,177
17,174,76,88,84,18,38,59,61,48,100,42,77,28,56,31,214
17,163,46,66,62,16,30,55,49,40,82,43,74,32,58,28,171
17,167,67,81,78,17,35,55,60,43,95,44,75,29,57,27,203
17,172,60,73,68,16,35,59,54,42,93,43,78,29,57,29,184
17,173,62,76,73,17,35,58,57,43,93,41,80,31,57,29,190
46,172,64,81,77,17,35,58,54,41,91,46,74,31,58,30,204
60,164,67,88,87,18,38,57,60,44,94,45,73,30,59,27,220
60,165,75,93,96,19,40,54,59,43,97,40,69,30,57,28,229
65,169,64,88,84,19,41,58,50,40,92,36,77,30,55,30,208
68,161,69,94,92,18,42,56,58,37,94,38,69,30,56,30,224
58,169,62,85,82,18,38,58,53,42,92,47,75,34,57,29,214
50,162,70,92,91,18,40,55,58,42,94,44,70,32,58,29,227
49,155,65,89,88,18,39,51,61,41,94,46,64,31,56,29,223
58,164,67,82,84,17,37,57,59,42,90,41,72,30,57,29,207
65,160,58,75,75,18,39,52,53,39,92,42,68,27,56,28,192
65,158,53,82,80,17,39,54,52,42,84,43,66,31,55,29,205
65,164,63,85,85,17,37,56,51,41,91,41,77,25,57,28,211
66,159,53,81,79,16,36,54,51,37,84,44,70,32,54,26,204
63,162,71,92,94,18,38,56,58,42,97,48,70,33,57,29,234
56,172,66,89,87,17,37,59,58,38,90,43,71,32,57,33,219
58,163,68,94,92,18,37,53,60,39,93,44,69,28,56,29,230
51,163,61,82,81,18,36,59,54,37,90,42,73,28,58,27,205
50,157,57,82,80,17,39,52,53,40,88,44,66,32,57,29,206
59,152,71,92,93,20,40,57,62,43,99,40,65,28,59,27,225
57,176,71,85,82,18,42,59,55,45,95,38,81,30,55,29,205
50,160,52,69,67,17,35,53,50,41,85,43,68,28,58,26,179
56,162,59,81,77,17,37,57,52,40,89,39,70,28,58,29,197
9,129,28,61,58,13,30,44,43,34,69,40,58,29,54,21,159
11,148,52,78,75,16,32,39,59,37,90,41,68,29,55,25,194
58,181,77,91,89,20,40,65,56,44,97,43,84,29,59,29,223
63,157,61,88,87,18,36,54,55,42,92,42,69,30,55,27,217
