age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue
54,153,67,99,90,19,39,55,63,36,99,43,65,29,56,32,232
53,154,59,89,87,17,34,55,63,38,96,45,70,34,57,27,221
55,147,63,106,100,17,37,53,58,36,96,40,65,31,56,27,246
52,154,64,90,88,18,34,53,64,38,102,43,67,30,55,29,221
51,151,53,84,78,18,32,53,56,36,93,42,64,30,57,29,204
55,159,61,93,82,17,34,55,59,37,96,45,70,30,57,31,220
57,155,62,89,88,19,36,56,60,40,96,45,70,32,56,29,222
51,154,56,83,80,17,34,53,57,36,92,44,66,30,57,31,207
54,158,75,102,95,20,40,55,65,40,103,44,69,32,56,28,241
51,152,51,84,81,17,32,53,54,36,77,43,67,30,56,28,208
51,153,59,85,82,17,36,52,61,39,93,52,69,34,52,31,219
55,159,73,100,98,19,40,58,63,40,103,42,68,33,59,30,240
41,156,74,94,92,19,34,54,69,38,105,43,68,30,58,30,229
12,147,39,65,61,15,29,49,53,32,68,41,68,34,53,27,167
43,159,61,87,83,18,34,57,62,35,96,42,75,33,57,26,212
44,155,52,78,77,17,33,54,56,37,89,46,71,30,55,27,201
42,161,62,83,78,19,36,54,60,40,97,41,72,31,57,28,202
43,159,51,76,67,17,33,54,55,36,92,37,68,31,53,30,180
40,150,59,89,84,18,34,51,61,34,94,37,65,28,56,28,210
47,151,51,78,77,18,34,55,53,35,84,41,69,30,55,27,196
47,154,61,84,78,17,37,52,59,39,94,45,66,34,57,29,207
49,154,62,89,84,17,36,53,58,38,96,44,68,33,57,28,217
49,154,60,84,80,18,37,53,57,40,92,40,67,29,54,30,204
47,156,66,96,89,18,38,54,56,38,94,44,67,30,58,31,229
46,155,71,100,92,19,35,54,66,35,103,46,67,30,57,29,238
23,161,54,79,73,19,32,55,57,40,93,44,71,34,57,31,196
38,152,58,86,79,18,35,54,60,37,95,36,69,30,54,26,201
14,149,41,66,63,17,32,53,53,38,83,35,70,30,52,26,164
13,147,36,69,63,16,30,53,47,35,77,38,71,27,52,25,170
35,150,56,79,77,17,34,58,60,38,94,49,64,31,55,30,205
44,161,60,85,78,17,33,54,60,37,97,43,70,33,55,32,206
42,162,65,90,79,17,34,57,62,37,99,43,70,28,56,31,212
34,152,53,80,73,17,34,51,63,36,92,44,75,32,55,29,197
55,159,54,82,73,18,32,55,54,36,92,43,70,28,56,28,198
18,164,59,0,0,0,0,59,0,43,95,47,78,30,55,27,47
17,160,54,0,0,0,0,55,0,39,91,39,71,29,55,25,39
28,150,51,80,77,16,32,53,56,35,91,36,70,29,54,26,193
26,160,58,81,76,17,33,56,60,40,97,35,72,30,55,28,192
26,154,58,85,77,17,31,54,60,37,94,44,70,35,55,27,206
24,160,51,72,70,17,33,53,54,38,89,44,74,32,55,27,186
22,165,58,81,71,17,31,56,60,39,94,44,76,33,55,30,196
23,159,52,79,69,17,32,53,54,39,90,45,69,35,56,30,193
22,158,54,76,68,17,33,54,56,39,89,36,70,30,57,27,180
21,158,54,82,71,17,31,53,58,36,94,40,72,29,54,29,193
21,159,56,76,69,17,32,53,62,40,95,48,72,33,55,29,193
19,173,56,76,68,16,33,57,56,40,92,38,81,30,55,30,182
55,154,57,82,82,18,35,57,63,38,93,37,72,28,53,26,201
53,144,52,85,82,17,34,51,58,38,88,40,65,27,53,25,207
54,150,49,79,76,16,34,53,54,36,87,46,68,28,53,27,201
32,158,56,84,74,16,38,54,58,38,91,41,71,33,56,31,199
23,151,47,76,69,15,31,53,56,35,88,43,67,24,0,30,188
27,154,41,64,60,16,30,50,48,37,34,52,69,35,56,29,176
24,170,77,97,89,18,35,57,67,42,103,38,78,28,0,30,224
43,159,69,90,86,19,36,54,62,39,97,47,68,35,55,30,223
41,156,61,87,82,18,33,52,60,38,93,38,68,31,54,28,207
46,158,50,82,74,16,34,54,53,40,90,44,71,30,54,29,200
38,148,52,81,77,17,36,51,56,35,89,44,65,32,55,28,202
38,150,49,79,74,16,32,53,56,36,87,40,66,30,56,27,193
35,154,69,97,95,18,39,53,62,39,96,45,67,32,56,30,237
34,162,48,71,66,17,32,55,53,38,86,46,74,33,56,28,183
37,165,63,83,78,17,32,57,62,37,99,39,75,30,54,30,200
22,158,57,79,70,17,33,55,59,38,95,46,71,32,54,28,195
18,162,50,73,67,16,34,54,54,38,87,36,74,29,55,29,176
18,167,54,78,69,16,34,55,59,40,95,34,76,28,56,27,181
18,158,57,81,69,16,33,52,64,38,94,44,71,31,54,30,194
17,156,52,77,69,16,33,52,58,39,91,43,68,30,54,30,189
17,148,55,85,75,17,33,49,59,36,95,37,63,29,55,31,197
18,157,57,82,70,16,33,51,62,35,96,40,69,29,55,31,192
18,153,51,80,73,17,33,54,59,38,90,44,72,31,54,27,197
31,168,57,83,73,18,32,56,53,39,92,41,77,32,56,30,197
26,158,48,75,65,15,33,51,55,37,89,43,72,30,55,28,183
25,150,52,76,74,15,33,52,58,36,91,36,68,28,54,26,186
27,165,64,88,75,17,33,55,62,41,100,40,73,27,54,32,203
21,162,62,86,80,18,35,58,50,40,96,38,78,28,58,27,204
21,162,60,81,74,17,34,55,61,38,97,35,75,29,56,28,190
33,162,64,88,79,18,35,53,62,42,97,37,72,28,54,30,204
30,167,67,89,80,17,34,56,64,40,100,42,76,36,55,0,211
32,153,52,77,70,17,32,50,57,37,89,42,69,30,54,29,189
32,146,45,73,71,16,32,51,50,38,87,41,64,28,54,28,185
25,158,54,80,70,16,32,51,60,37,96,35,69,29,55,29,185
25,159,52,76,69,16,30,54,56,37,88,41,72,31,54,29,186
52,160,74,99,101,19,40,58,60,40,99,40,71,30,56,31,240
31,156,57,82,77,17,33,53,58,40,93,40,70,31,55,28,199
32,149,56,85,79,16,36,48,57,39,93,43,65,32,55,26,207
19,155,58,84,75,18,34,51,65,39,96,38,70,28,55,27,197
18,156,55,83,71,17,34,54,60,40,93,44,71,30,54,28,198
20,160,54,74,67,17,34,54,60,41,92,42,70,25,55,29,183
20,159,49,73,66,16,32,55,55,39,89,40,72,32,53,28,179
9,135,34,69,64,15,31,45,49,33,74,36,63,28,54,24,169
32,157,45,71,64,15,31,52,50,37,86,34,69,27,56,28,169
32,155,46,70,65,16,32,52,52,37,84,34,72,28,56,27,169
51,152,53,79,73,17,36,52,59,38,90,42,66,31,53,27,194
51,150,61,97,92,19,35,53,55,37,95,39,65,30,54,27,228
52,160,58,83,80,18,35,56,56,37,90,42,72,30,56,29,205
56,147,61,91,90,18,37,51,57,36,91,40,68,28,51,25,221
49,153,70,99,97,19,42,52,61,40,97,35,67,27,57,29,231
56,154,63,95,91,18,39,53,56,36,89,42,70,36,56,27,228
49,154,67,95,91,19,38,54,62,40,99,46,69,31,54,27,232
50,156,61,91,89,19,37,55,58,38,92,44,67,30,54,30,224
50,162,68,87,84,18,40,56,60,43,97,36,75,25,56,28,207
51,163,65,89,83,18,36,58,59,37,96,35,75,27,56,29,207
29,158,46,73,66,17,31,53,50,37,84,37,72,26,54,28,176
33,158,55,86,74,17,35,53,60,38,95,41,72,27,54,29,201
16,147,48,80,71,17,34,50,56,38,89,43,64,29,55,26,194
15,160,57,79,73,17,36,54,59,39,94,47,74,34,53,28,199
15,158,62,82,76,17,35,54,62,40,96,46,75,33,55,26,204
15,159,52,75,65,17,34,54,54,41,92,43,73,29,55,27,183
15,156,58,83,75,17,33,55,59,39,92,42,73,27,54,28,200
16,159,55,82,73,17,33,56,61,39,92,45,73,30,56,27,200
15,155,48,72,67,17,32,53,56,37,87,39,71,29,55,27,178
16,155,44,66,61,17,32,51,55,36,86,38,66,29,50,28,165
12,155,56,85,80,18,35,55,57,36,88,40,74,29,55,26,205
17,160,63,86,78,17,35,56,63,38,94,42,73,30,56,28,206
17,160,54,76,72,17,32,53,57,39,90,40,73,28,55,27,188
16,170,77,95,82,18,40,58,66,40,102,36,73,30,57,36,213
20,153,48,75,68,18,34,51,54,37,86,36,70,29,55,25,179
19,158,50,80,71,17,34,54,62,38,89,41,72,31,53,27,192
27,154,53,78,72,17,36,53,56,42,90,38,71,31,56,26,188
32,161,66,90,87,18,38,57,63,37,100,39,75,28,54,27,216
32,156,59,83,76,18,33,53,63,39,100,38,70,29,56,29,197
22,154,40,70,63,15,30,52,49,36,82,40,69,30,54,27,173
23,159,48,74,65,17,34,53,52,39,86,41,74,30,55,27,180
52,154,56,90,89,19,37,53,60,39,98,34,67,28,53,29,213
54,151,62,93,91,18,38,51,62,36,97,37,67,27,55,27,221
49,160,69,95,92,18,36,56,62,39,98,37,70,26,54,30,224
30,160,54,80,69,17,34,53,56,39,91,40,70,28,54,29,189
27,162,57,84,76,18,35,56,59,40,93,42,73,27,53,29,202
28,156,64,95,81,18,38,53,63,41,99,39,69,29,57,29,215
29,169,64,85,76,18,37,57,59,41,96,37,76,25,58,30,198
35,153,49,75,70,15,31,50,59,37,88,48,64,30,54,29,193
33,158,66,91,83,18,35,55,60,39,96,42,71,29,56,30,216
27,164,60,77,70,17,35,58,62,41,99,40,73,27,56,30,187
26,157,46,74,63,16,32,56,52,37,86,44,74,31,54,27,181
26,170,53,74,70,16,32,56,54,39,91,37,76,29,55,32,181
26,164,53,75,68,16,33,52,55,37,94,37,74,29,56,29,180
36,160,49,73,69,16,36,54,54,38,87,46,71,28,55,30,188
20,149,59,92,80,18,36,51,59,40,95,37,67,25,55,24,209
23,163,52,80,70,16,32,55,55,36,90,40,76,29,55,29,190
22,166,56,84,74,17,34,56,59,40,93,39,78,29,55,27,197
23,154,49,77,66,17,32,52,58,39,88,39,70,27,54,28,182
24,161,47,76,66,16,35,52,51,39,84,36,74,28,58,27,178
23,157,50,73,65,16,36,55,55,39,90,36,72,28,57,26,174
23,160,57,84,75,17,34,53,59,37,95,49,72,31,55,28,208
33,158,71,101,86,18,38,54,66,40,105,41,70,29,57,27,228
30,162,52,88,81,17,36,55,59,38,95,32,75,27,56,29,201
25,155,58,86,78,16,34,50,61,40,95,38,70,28,56,29,202
23,161,51,79,69,17,33,53,59,39,94,41,71,28,54,29,189
22,157,48,72,65,16,32,52,53,38,87,38,72,28,53,26,175
20,159,41,64,61,16,30,52,49,36,83,34,74,28,54,27,159
23,155,53,78,71,17,34,52,56,35,89,37,70,26,56,27,186
17,162,47,74,64,17,32,54,51,41,85,40,76,28,53,27,178
16,167,54,79,69,17,32,59,55,36,88,37,75,31,56,30,185
17,170,66,86,74,18,37,58,61,42,100,37,77,30,56,30,197
17,167,64,81,76,17,34,57,63,38,100,41,78,29,56,27,198
16,161,52,81,67,17,33,53,57,40,88,36,76,27,54,28,184
16,159,58,83,75,18,35,55,60,40,85,38,70,31,57,29,196
38,159,58,83,76,17,38,54,60,39,94,29,72,20,55,29,188
28,165,65,87,76,18,39,55,64,42,102,34,75,24,57,29,197
25,151,55,82,75,17,34,49,60,38,97,34,65,25,56,28,191
26,148,47,75,68,16,31,51,55,37,86,34,67,27,53,25,177
26,170,66,88,79,17,34,56,59,41,97,37,79,27,57,29,204
26,166,57,78,71,17,34,54,58,41,95,38,74,28,55,29,187
33,146,54,88,83,17,39,48,59,38,92,34,66,28,53,27,205
29,161,51,72,62,17,33,53,56,40,90,38,71,29,56,28,172
35,157,50,78,70,16,32,54,52,39,87,46,70,29,54,28,194
34,163,89,110,105,19,40,58,68,41,111,41,74,27,58,31,256
38,155,64,95,83,19,35,53,58,39,99,46,68,30,58,29,224
29,157,47,71,66,16,31,50,51,40,89,43,70,27,53,27,180
37,150,58,92,89,18,38,49,55,38,92,42,66,30,55,27,223
37,148,68,97,95,18,38,51,61,40,99,40,67,31,57,25,232
26,155,53,81,68,16,32,50,60,38,92,40,71,30,54,25,189
33,166,54,79,70,16,33,53,52,38,88,38,78,29,56,29,187
33,163,60,83,76,18,35,54,60,39,96,40,73,25,56,28,199
27,161,61,86,74,18,35,53,61,39,96,36,71,27,55,27,196
28,158,57,84,73,17,33,55,59,40,94,37,72,31,56,28,194
29,155,57,82,73,16,33,52,60,39,96,39,70,28,56,28,194
30,160,50,78,67,16,35,55,53,40,87,38,73,28,53,28,183
27,156,57,88,79,17,34,53,59,38,95,39,73,30,57,26,206
27,160,53,73,65,17,31,53,58,39,90,43,74,33,54,26,181
28,169,65,84,74,17,38,58,62,41,89,39,76,27,57,31,197
29,158,52,76,68,17,32,51,56,38,93,40,68,30,55,30,184
27,144,49,76,74,17,34,47,57,38,87,35,62,26,55,27,185
25,162,69,93,86,17,37,56,62,39,100,42,73,28,58,31,221
30,156,51,80,71,16,34,51,55,38,88,35,70,27,53,27,186
26,155,59,84,77,17,35,52,59,40,96,30,70,23,56,28,191
26,163,59,84,73,17,34,55,58,39,96,41,74,25,57,31,198
27,161,52,78,69,18,33,55,52,39,89,36,74,27,55,30,183
36,162,64,87,81,18,40,56,57,44,97,38,74,31,58,29,206
37,154,48,74,67,16,37,53,53,35,87,38,70,27,53,27,179
10,128,30,62,60,16,29,43,46,36,72,49,60,30,52,20,171
12,154,47,74,70,17,35,54,50,39,83,40,75,28,55,24,184
13,145,44,76,71,16,33,48,54,36,84,32,69,23,52,25,179
12,153,50,79,70,17,34,51,56,39,87,26,72,22,53,27,175
13,156,58,82,75,18,33,53,59,39,96,36,71,25,53,27,193
13,154,55,81,71,17,35,51,59,39,93,30,68,23,55,28,182
13,146,47,78,70,16,32,47,57,39,87,24,64,21,52,28,172
23,156,58,82,75,17,32,54,59,39,94,38,70,27,56,29,195
20,157,64,92,82,16,39,55,64,41,100,37,76,28,54,25,211
23,153,49,76,67,17,33,52,55,37,87,36,71,29,54,27,179
19,160,53,75,67,17,35,55,56,39,92,38,73,31,55,31,180
20,153,48,75,69,17,32,52,53,38,86,40,70,28,54,27,184
27,157,61,81,75,18,38,51,58,41,93,43,73,32,55,28,199
29,156,58,80,76,16,33,53,62,41,98,44,69,33,55,28,200
28,159,63,87,75,17,35,54,62,45,97,41,72,29,55,30,203
22,149,50,81,72,16,32,51,57,40,92,42,68,33,54,27,195
14,147,51,82,73,17,34,51,58,37,89,38,67,28,55,25,193
12,148,36,63,62,16,32,51,45,37,76,32,71,25,50,23,157
9,113,19,53,54,13,28,39,38,29,59,37,50,28,50,21,144
9,120,22,56,52,14,27,40,41,32,60,35,55,26,50,18,143
9,126,26,60,56,15,28,41,41,31,66,31,57,27,51,22,147
9,126,29,63,63,14,29,42,46,33,69,31,58,24,52,20,157
11,147,44,79,74,16,35,52,54,37,82,28,71,23,51,24,181
10,126,25,59,55,13,30,43,42,32,66,30,58,23,51,20,144
11,137,28,58,56,15,29,45,42,33,67,31,65,25,53,21,145
11,131,32,70,64,16,30,43,47,33,72,36,62,25,53,22,170
9,122,24,56,54,14,29,37,41,32,65,34,55,26,0,21,144
11,139,36,70,66,16,32,45,48,35,78,33,65,25,52,24,169
26,169,63,87,75,19,36,58,63,41,99,33,77,28,57,27,195
25,153,52,78,71,17,33,50,55,38,89,31,68,24,54,28,180
25,160,57,81,70,17,32,55,59,38,95,0,70,21,54,29,151
25,165,55,78,72,17,36,57,56,41,93,0,75,22,55,31,150
31,158,60,89,79,17,38,52,59,40,91,0,71,23,57,28,168
26,161,44,67,62,17,31,53,52,42,83,0,75,23,57,27,129
11,142,36,66,62,16,32,46,46,35,76,0,63,22,53,26,128
22,157,59,82,76,18,36,53,59,39,93,0,72,22,56,27,158
34,162,59,85,75,19,37,54,56,40,92,0,73,26,56,30,160
32,163,59,85,79,18,36,56,54,40,95,0,72,22,55,29,164
33,160,61,86,75,17,36,53,62,41,99,0,70,23,55,29,161
34,152,53,79,75,16,36,50,62,39,93,0,65,27,55,29,154
31,159,50,77,67,16,33,54,53,37,89,0,72,26,54,28,144
31,150,52,79,71,16,37,49,55,37,93,0,67,29,54,30,150
33,161,56,75,69,17,33,54,55,38,90,0,69,23,55,30,144
32,167,55,75,68,16,36,54,58,40,92,0,76,21,53,30,143
31,160,57,80,73,18,40,52,55,40,92,0,68,22,55,30,153
31,166,79,92,89,20,42,55,66,43,102,28,75,23,56,29,209
33,162,58,78,73,19,35,58,59,38,96,31,76,30,56,28,182
34,155,39,67,62,17,34,53,50,38,74,34,73,22,55,25,163
13,157,53,78,75,17,34,53,59,38,94,31,73,25,56,26,184
13,151,47,76,71,17,33,52,54,38,85,32,71,23,53,25,179
14,152,42,71,61,16,32,49,56,35,83,42,67,23,54,28,174
13,146,36,65,61,17,31,49,46,36,77,34,68,27,53,24,160
69,161,53,81,79,16,31,0,54,0,0,31,0,21,0,26,191
61,151,54,88,84,17,35,0,61,0,0,34,0,18,0,29,206
66,153,63,78,77,16,34,0,57,0,0,30,0,23,0,23,185
77,148,54,61,58,14,28,0,44,0,0,30,0,20,0,21,149
77,146,57,58,57,14,29,0,45,0,0,32,0,21,0,22,147
11,138,30,97,97,16,36,50,62,33,71,30,67,24,53,23,224
11,145,29,72,68,16,33,48,51,33,70,28,69,21,51,27,168
12,146,29,55,53,13,27,47,44,34,72,47,67,27,53,18,155
12,148,38,66,62,15,29,52,46,37,78,44,69,29,54,21,172
12,156,48,53,51,13,27,56,39,38,86,44,74,27,57,18,148
12,143,33,62,59,13,30,47,46,35,75,44,67,32,53,23,165
12,141,33,61,59,13,30,48,46,35,72,42,65,29,54,20,162
12,154,39,58,56,14,29,52,45,39,79,39,69,27,55,21,153
12,144,38,78,75,16,31,47,52,36,81,43,65,28,52,24,196
12,144,36,60,57,14,29,48,41,35,78,45,68,29,52,21,162
12,150,40,56,54,13,28,51,43,38,81,44,71,27,55,21,154
12,144,39,55,54,13,27,49,41,36,81,42,68,29,54,19,151
12,153,35,87,87,18,41,54,58,35,73,41,72,27,55,27,215
12,155,46,94,93,19,42,52,68,38,86,41,72,28,56,30,228
12,155,42,87,86,18,39,50,59,40,82,43,71,27,55,27,216
12,153,59,82,80,18,44,52,57,40,94,40,70,29,56,29,202
12,150,67,80,79,18,37,55,54,42,97,40,70,28,57,29,199
54,161,52,74,72,17,38,54,53,39,90,38,72,57,55,20,184
49,150,51,78,76,17,32,48,58,36,93,39,67,56,53,19,193
62,153,54,82,79,17,36,51,53,40,91,38,66,56,54,17,199
59,155,76,99,98,20,43,53,64,40,102,45,66,60,56,20,242
56,151,56,87,86,16,35,50,52,39,92,39,64,54,53,18,212
58,157,51,81,79,17,32,53,50,39,87,37,72,52,54,17,197
60,155,56,90,88,17,38,53,55,41,89,39,69,53,56,16,217
54,147,57,88,86,17,44,44,54,38,92,39,61,52,55,16,213
62,146,46,78,77,17,36,45,49,36,84,37,61,53,53,17,192
59,162,60,86,84,18,40,53,55,40,90,41,71,59,56,19,211
61,159,58,84,81,18,38,51,55,36,89,38,67,59,55,19,203
61,150,58,89,87,17,39,47,59,37,90,41,65,53,57,16,217
59,159,66,98,97,19,34,57,56,41,99,40,71,56,55,15,235
59,140,49,84,81,16,35,46,54,35,87,38,60,51,55,17,203
50,144,41,70,66,16,31,47,49,36,82,34,61,55,54,19,170
65,155,67,91,92,18,42,53,59,40,97,41,68,54,55,13,224
55,151,45,74,70,16,33,49,48,37,85,37,64,56,52,19,181
60,157,56,76,73,18,33,51,52,38,91,40,66,58,55,19,189
62,149,59,94,94,15,46,49,56,40,92,37,67,53,56,17,225
50,158,52,83,77,16,31,53,53,39,89,37,70,57,53,19,197
47,151,56,81,79,16,39,50,57,38,94,39,65,55,56,17,199
59,156,69,87,85,18,39,51,64,39,102,44,68,58,53,19,216
53,160,66,88,85,19,37,53,61,40,95,43,71,55,55,16,216
60,158,53,80,76,18,33,52,52,38,91,38,67,54,55,14,194
50,156,53,82,78,17,37,49,54,39,90,40,68,54,54,16,200
54,161,67,90,89,18,36,52,60,38,100,43,69,58,56,19,222
55,165,53,83,80,16,34,53,50,39,89,38,75,59,55,18,201
58,154,53,76,74,17,32,52,52,40,89,38,68,54,53,16,188
53,155,54,76,71,17,35,50,56,37,93,38,68,59,53,21,185
57,164,64,83,80,18,36,53,58,39,94,41,72,57,55,17,204
57,154,58,87,83,17,35,53,56,41,95,39,69,57,52,18,209
50,154,66,88,86,18,43,50,58,42,96,42,69,57,56,19,216
50,161,52,75,71,18,38,50,54,40,89,37,68,58,54,17,183
50,165,59,87,78,18,34,53,53,40,98,37,72,60,54,21,202
52,166,57,81,75,17,36,54,53,39,91,38,75,61,54,19,194
54,156,59,86,83,16,38,52,57,39,93,40,66,55,55,16,209
53,156,56,76,73,18,36,50,54,38,91,39,69,59,57,19,188
56,155,54,81,78,18,34,51,53,38,88,38,69,55,55,17,197
65,153,56,85,79,17,35,51,56,40,95,38,65,59,56,20,202
56,152,65,96,94,18,37,49,58,38,94,43,65,53,56,13,233
50,169,63,85,80,17,35,53,55,39,102,40,74,63,57,21,205
48,160,63,90,86,17,37,53,54,41,97,41,70,57,55,17,217
52,158,57,83,79,16,32,51,52,38,90,39,67,59,54,19,201
54,157,61,84,81,17,38,50,60,41,92,39,67,58,57,15,204
50,156,51,79,74,16,38,52,51,40,88,38,69,55,55,17,191
52,152,52,82,80,18,35,50,52,38,89,39,66,55,56,17,201
58,159,58,81,79,18,36,50,54,41,92,38,68,58,56,17,198
59,145,51,87,86,16,33,48,49,37,88,38,61,54,53,16,211
54,156,56,82,80,17,49,50,56,40,92,38,68,57,55,18,200
52,150,54,87,86,17,34,50,54,39,93,37,64,55,55,17,210
55,158,66,95,94,18,40,52,57,40,98,42,69,59,55,17,231
54,158,53,77,74,17,34,51,53,39,91,37,68,57,56,18,188
59,151,60,89,87,18,36,50,56,40,96,39,64,55,54,16,215
58,164,57,84,81,19,36,55,49,40,91,37,71,59,55,17,202
44,156,56,81,79,17,36,51,56,39,93,37,66,57,54,18,197
57,155,65,97,94,19,39,49,56,39,95,41,64,58,55,16,232
56,161,65,91,90,18,37,53,58,40,94,39,68,58,54,18,220
56,153,58,85,82,18,35,52,54,37,94,39,65,57,53,19,206
57,158,60,87,84,18,35,51,58,39,95,40,68,59,54,19,211
57,158,64,91,88,18,36,52,60,39,97,39,69,54,56,16,218
41,167,60,86,76,16,34,55,55,41,93,38,74,59,55,18,200
57,157,56,86,83,17,33,51,52,36,91,39,69,57,54,17,208
43,169,59,81,74,16,33,55,56,40,96,40,73,60,53,17,195
49,163,55,78,75,17,36,54,53,40,93,37,72,57,55,17,190
47,151,43,73,66,16,32,49,46,38,83,36,65,54,56,17,175
49,168,60,83,74,16,34,51,56,37,95,36,72,62,56,19,193
52,150,48,83,81,15,33,48,51,36,84,35,65,54,54,18,199
55,157,60,88,85,18,36,50,58,39,94,40,68,58,55,19,213
61,157,58,85,85,18,34,50,53,39,92,41,68,58,54,19,211
52,161,57,88,84,16,34,55,54,39,94,38,70,57,53,19,210
53,155,58,88,83,17,33,51,56,39,94,39,67,52,55,15,210
51,161,52,75,71,17,32,53,53,37,89,37,73,55,56,15,183
45,164,58,79,74,17,33,51,56,40,95,37,71,62,57,20,190
41,162,59,83,76,16,32,51,59,37,94,41,70,57,54,17,200
55,159,63,87,82,18,35,52,61,38,101,43,68,59,56,20,212
59,162,59,88,81,18,35,52,54,41,92,37,69,60,55,20,206
59,148,51,82,80,17,32,49,53,39,90,38,63,54,55,17,200
57,163,61,87,82,18,35,52,55,40,98,40,70,59,59,19,209
63,153,53,84,81,17,35,50,50,39,88,37,65,56,56,16,202
61,160,60,83,81,18,37,52,54,41,90,38,71,59,55,16,202
67,152,58,87,83,18,35,51,56,37,95,38,66,57,56,19,208
68,145,54,90,89,17,35,49,58,40,92,38,62,54,55,16,217
66,147,44,78,76,16,36,49,47,38,84,38,63,52,57,15,192
61,152,56,90,87,16,40,51,50,36,87,40,64,55,54,17,217
62,165,66,92,87,19,36,52,59,40,100,42,72,60,56,19,221
43,162,57,82,77,16,34,53,55,39,92,36,72,56,57,17,195
54,157,58,89,84,17,35,52,54,38,95,40,67,59,55,19,213
52,159,57,86,82,17,35,53,56,38,97,41,68,57,53,17,209
57,163,60,87,86,17,38,54,51,41,89,40,74,57,54,16,213
46,157,46,71,68,16,33,51,51,38,89,35,67,57,57,18,174
51,159,58,86,80,17,36,49,54,37,94,38,66,60,54,19,204
63,155,65,94,91,18,39,53,57,40,97,40,66,58,55,18,225
62,163,60,93,88,18,34,53,55,42,95,41,72,58,55,19,222
63,161,70,98,96,19,36,54,61,39,99,42,72,55,57,16,236
63,152,54,87,83,17,37,51,52,39,91,38,65,56,55,18,208
61,156,61,92,89,18,36,52,61,37,97,40,69,56,57,18,221
65,150,51,80,77,17,34,49,51,38,87,37,66,52,53,14,194
67,153,54,89,88,16,35,53,54,37,88,38,67,53,53,15,215
66,154,68,98,94,19,39,51,60,39,99,42,66,55,53,18,234
65,147,33,62,56,14,30,49,45,37,74,30,64,53,53,16,148
63,143,54,91,89,16,41,46,54,34,90,40,61,52,57,14,220
62,147,51,87,85,17,35,49,53,37,89,39,63,54,52,16,211
64,166,67,91,86,20,36,54,60,43,99,41,75,61,57,20,218
68,159,71,103,98,19,39,55,62,41,100,41,69,58,56,18,242
65,154,51,88,84,17,32,53,50,38,87,37,70,55,55,17,209
58,152,66,95,93,19,36,51,58,38,100,42,65,55,55,15,230
64,158,63,92,88,19,38,54,55,38,95,41,71,54,56,16,221
59,139,55,98,95,17,35,46,55,36,92,40,57,52,55,15,233
69,149,66,106,100,19,43,50,60,39,95,43,62,54,53,15,249
60,149,60,90,89,18,35,51,58,41,96,40,63,54,55,18,219
56,147,57,89,84,17,35,48,54,37,91,38,62,55,54,19,211
63,160,74,103,97,19,41,52,62,39,98,41,70,58,56,17,241
65,153,47,82,80,17,35,52,50,36,85,37,68,55,56,18,199
66,157,52,83,79,16,35,51,52,36,88,38,68,56,54,17,200
63,146,67,98,91,18,40,49,59,36,97,42,60,56,55,18,231
66,150,59,96,89,18,37,51,54,36,92,41,63,54,55,19,226
62,149,52,87,86,16,35,50,57,39,91,38,65,55,53,18,211
67,150,57,88,86,17,39,51,56,38,92,42,66,52,56,14,216
64,161,56,86,83,18,37,53,52,44,88,39,71,59,56,18,208
65,152,46,80,72,17,32,48,49,37,86,34,64,56,53,18,186
64,154,64,96,94,18,36,53,56,42,97,44,67,56,56,17,234
63,153,75,105,101,19,37,51,65,39,104,43,64,57,57,19,249
63,151,60,93,89,18,35,52,57,41,94,39,64,56,54,18,221
60,141,48,88,82,15,36,47,52,38,89,36,61,51,55,18,206
66,160,67,98,91,18,38,53,60,41,101,41,69,56,54,17,230
61,150,60,91,87,17,33,50,58,39,96,40,62,56,54,18,218
61,154,49,75,72,17,36,51,54,37,90,36,65,59,54,20,183
58,156,53,80,76,18,41,52,52,38,91,37,68,56,54,18,193
65,161,68,91,88,19,42,53,56,39,97,44,69,56,56,13,223
51,158,56,82,79,17,34,54,53,42,91,39,69,55,54,17,200
68,150,57,93,88,17,36,47,53,38,89,39,63,53,56,15,220
66,150,70,105,103,19,40,49,57,40,96,44,65,55,57,13,252
66,149,51,86,83,15,34,45,50,38,88,37,61,55,54,16,206
65,155,58,85,79,18,37,51,58,39,96,38,67,57,54,18,202
65,153,57,93,89,18,38,51,49,37,87,39,66,55,58,16,221
67,155,57,95,89,16,36,51,53,40,90,36,67,58,56,17,220
64,160,63,94,88,20,36,52,58,40,94,40,67,57,55,17,222
63,157,54,87,81,16,34,54,55,42,90,36,68,57,53,16,204
60,158,70,100,100,19,39,55,54,40,97,40,71,55,54,15,240
66,160,59,84,77,18,33,52,57,39,95,38,70,58,55,20,199
51,150,58,87,85,16,34,50,58,38,96,36,64,55,53,18,208
67,151,70,99,97,17,45,50,63,39,104,38,66,55,54,18,234
68,148,58,89,90,18,38,50,54,38,90,38,75,53,55,14,217
60,155,59,86,82,17,36,50,55,40,93,38,65,58,55,19,206
61,150,51,81,78,17,34,53,53,38,93,37,63,56,55,19,196
49,152,51,79,77,16,34,51,54,35,91,37,67,54,55,18,193
